it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	tot_length	Angoumeius_paradoxus_TS	Centrodeania_annae_TS	Centrodeania_rugosa_TS	Centrophoroides_appendiculatus_TS	Centrophoroides_latidens_TS	Centrophorus_granulosus_TS	Centrophorus_sp.-nov._TS	Centrophorus_squamosus_TS	Centroscymnus_praecursor_TS	Centroscymnus_schmidi_TS	Centroselachus_crepidater_TS	Cretascymnus_beauryi_TS	Cretascymnus_westfalicus_TS	Dalatias_licha_TS	Deania_calcea_TS	Dracipinna_bracheri_TS	Eodalatias_austrinalis_TS	Eodalatias_crenulatus_TS	Eoetmopterus_davidi_TS	Eoetmopterus_supracretaceus_TS	Eosqualiolus_aturensis_TS	Etmopterus_acutidens_TS	Incognitorapax_fernsebneri_TS	Isistius_triangulus_TS	Isistius_trituratus_TS	Megasqualus_orpiensis_TS	Oligodalatias_jordani_TS	Oxynotus_centrina_TS	Paraetmopterus_horvathi_TS	Paraetmopterus_nolfi_TS	Proetmopterus_hemmooriensis_TS	Proetmopterus_lukasi_TS	Protocentrophorus_steviae_TS	Protosqualus_barringtonensis_TS	Protosqualus_glickmani_TS	Protosqualus_pachyrhiza_TS	Protosqualus_sigei_TS	Protoxynotus_misburgensis_TS	Scymnodon_ringens_TS	Squaliodalatias_goordi_TS	Squaliodalatias_weltoni_TS	Squaliolus_gasconensis_TS	Squaliolus_schaubi_TS	Squalus_ballingsloevensis_TS	Squalus_blainvillei_TS	Squalus_crenatidens_TS	Squalus_depauwi_TS	Squalus_gabrielsoni_TS	Squalus_huntensis_TS	Squalus_minor_TS	Squalus_occidentalis_TS	Squalus_suckleyi_TS	Squalus_vondermarcki_TS	Squalus_weltoni_TS	Squalus_woodburnei_TS	Squalus_worlandensis_TS	Zameus_squamulosus_TS	Angoumeius_paradoxus_TE	Centrodeania_annae_TE	Centrodeania_rugosa_TE	Centrophoroides_appendiculatus_TE	Centrophoroides_latidens_TE	Centrophorus_granulosus_TE	Centrophorus_sp.-nov._TE	Centrophorus_squamosus_TE	Centroscymnus_praecursor_TE	Centroscymnus_schmidi_TE	Centroselachus_crepidater_TE	Cretascymnus_beauryi_TE	Cretascymnus_westfalicus_TE	Dalatias_licha_TE	Deania_calcea_TE	Dracipinna_bracheri_TE	Eodalatias_austrinalis_TE	Eodalatias_crenulatus_TE	Eoetmopterus_davidi_TE	Eoetmopterus_supracretaceus_TE	Eosqualiolus_aturensis_TE	Etmopterus_acutidens_TE	Incognitorapax_fernsebneri_TE	Isistius_triangulus_TE	Isistius_trituratus_TE	Megasqualus_orpiensis_TE	Oligodalatias_jordani_TE	Oxynotus_centrina_TE	Paraetmopterus_horvathi_TE	Paraetmopterus_nolfi_TE	Proetmopterus_hemmooriensis_TE	Proetmopterus_lukasi_TE	Protocentrophorus_steviae_TE	Protosqualus_barringtonensis_TE	Protosqualus_glickmani_TE	Protosqualus_pachyrhiza_TE	Protosqualus_sigei_TE	Protoxynotus_misburgensis_TE	Scymnodon_ringens_TE	Squaliodalatias_goordi_TE	Squaliodalatias_weltoni_TE	Squaliolus_gasconensis_TE	Squaliolus_schaubi_TE	Squalus_ballingsloevensis_TE	Squalus_blainvillei_TE	Squalus_crenatidens_TE	Squalus_depauwi_TE	Squalus_gabrielsoni_TE	Squalus_huntensis_TE	Squalus_minor_TE	Squalus_occidentalis_TE	Squalus_suckleyi_TE	Squalus_vondermarcki_TE	Squalus_weltoni_TE	Squalus_woodburnei_TE	Squalus_worlandensis_TE	Zameus_squamulosus_TE
0	-1771.0751099470067	-222.1317112388451	-973.5645002021356	-575.378898506026	0.5935024725229098	0.5935024725229098	0.5935024725229098	0.5935024725229098	1.0	115.01509425373204	0.0	1.1	1.1	0.14776055715357053	0.3388516405967872	0.1141564073588951	0.6286816371033261	0.172616043883278	0.17775599515183704	0.291946253457942	0.2252066068017524	0.3560151532010386	0.5709038981725033	0.5160248234912914	0.2154320735037982	0.2040781765582696	0.16326372497408734	0.10178465916053855	0.4818935065819087	0.12038742319981821	0.40412202896856064	0.22266611612617446	0.1262542895488152	0.4770974563706045	0.3181682257854055	0.3369119083685294	0.13626743447172113	0.2821477133418394	0.18526030127961762	0.49803559145186566	0.21481623658255886	0.32892648759696735	0.12593792941487672	0.5220906122824073	0.15115732031817797	0.3516523183896274	0.1736820896164457	0.2844529997924694	0.10942416607060826	0.21210493436754874	0.23302120045099495	0.14430439740641154	0.6590387602186409	0.46913032489552525	0.47758660844178336	716.313447956426	43.79569266130624	65.80910674108127	63.97434853624279	86.6418530748792	86.32644523457061	22.494409320698416	27.09464638303954	6.373133966713208	85.45516530650777	80.70733106078607	4.329751348402285	70.89151859657835	81.70083440580146	23.815204670754927	21.393288167761693	26.98770702184718	51.8693344992592	61.23571776566544	69.96664301672713	84.4365044334873	47.16790222864867	31.158350885498578	69.28955016303274	21.750400911346055	58.72393817809206	64.28072490512079	37.18200588999006	5.071032211875244	25.784608052141483	48.77615461424408	76.17248788831648	67.67329251793949	79.00037966861878	102.5932909899592	106.48036392968977	115.01509425373204	112.7255917178323	92.8047799658175	5.1848232516317605	65.32763427189204	48.16505862971491	46.67380734203563	33.155113463376516	76.32513588828502	5.107157536976397	69.80532050890915	35.12833204126247	69.51586653522831	69.9508365951173	65.21083975013474	24.143529879846827	2.126910651912241	83.15222677344123	59.86660060510043	58.24198239217108	74.6150517629093	42.71639121062752	39.54948175816656	63.67366971932398	61.16988998194018	62.43143575543042	84.74868118723931	0.0	18.640035141003157	0.0	61.71869720555744	67.35184639690011	0.0	66.2119968998438	69.55518519723864	0.0	0.0	15.48920823595589	49.26688977763595	54.64043402014982	60.60459956440738	67.66674316705799	43.011549452699285	11.23896886961067	57.16341921243895	2.2051282780454997	31.841163162648687	48.26542848657636	30.000017898438827	0.0	10.514926785795389	40.40859263604673	65.57756504381868	66.0638412601704	69.5994729689057	94.23877075465344	90.97026700330183	101.28220042294987	93.81317088903464	73.99819021198715	0.0	58.10106911877138	39.34363421725935	39.47088766028496	13.452487977247888	69.93579866172868	0.0	46.80369004855032	14.9595171489239	60.9885637658462	69.62880130686558	40.06573024859827	3.063097636028842	0.0	66.7011466639292	36.486234472286455	39.009530775021844	74.1260992718367	0.0
20000	-1498.119166534686	-217.05706625317524	-943.9657680895833	-337.09633219192744	0.5919176761894802	0.8923707139844496	0.27433984942407624	0.5357017265833207	3.00354814192642	113.32042522943912	0.0	1.9353416562576191	2.459634087423332	0.10438186893120807	0.4875657286465671	0.8491268457005186	0.03090893436739192	0.26388869399596504	0.12285108581367629	0.06699016634800986	0.20593316774629455	0.060508227210059794	0.04530866031424418	0.16524238635813043	0.05267306516004091	0.03841923268844466	0.4223401127800462	0.2274124706078378	0.018597117266718064	0.11116766813661709	0.0010509488860174793	0.04170038924360909	0.18096196621348146	0.06808107971602993	0.007601915259320036	0.03379743307042852	2.3419776775971926	0.04751648696689965	0.20378312564109016	0.03995567152671049	0.05942309474200214	0.28858323008159387	0.07803525461161624	0.21836484004964396	0.02647920821081126	0.06568030770685182	0.1651741958814483	0.42621470544604495	0.12614161158568662	0.028689826475493035	0.007761331578161358	0.005723125520409139	0.10552245174787145	0.005715460018395687	0.028574914859292165	688.4288908497444	47.71081907191269	69.47436784566763	63.76366470311712	83.63042207085823	86.72638475585654	23.229909431953576	30.389275995046425	9.073793817837345	86.55977836400315	76.2964500036049	6.289997460401796	70.36794065247312	81.6400387518665	23.170720032409488	21.781623569188948	34.407323730202116	54.05750025987854	57.44353610863468	69.05236249708463	84.03091922467837	50.83606182213209	30.66568482130225	70.26651319461224	20.964127771421612	57.048381705284754	64.15392796820474	34.156642717828554	5.376770050007078	23.702238730416607	48.90942592213202	79.3362469644777	67.69288197435647	79.15407317089856	99.02785636442512	106.93406002091928	109.10982703023593	113.32042522943912	90.528577094956	5.490983969216149	66.52381544035774	47.47271665647688	44.49683123474493	31.141989931846453	78.41576630091933	7.371819642385183	66.11914884551342	34.29265018228041	69.657778316472	69.90841384796164	66.21684919903637	22.830716976740902	6.789216120050983	81.93336752707053	54.296620843638074	52.675278727822445	74.59298289331792	37.664178527799656	39.06295146983313	63.50748016232615	61.60542032596535	66.06675855795105	84.30451488719346	0.0	14.16655260147796	0.0	59.70947137814285	66.79069422837125	0.0	66.52814274485539	72.19738235385555	0.0	0.0	11.480367942679637	44.39033263319416	53.70195610862905	64.9542445745933	70.90412182535435	42.651520716827285	13.787613120702993	62.45552414557142	3.9055440392648033	34.564741908203246	47.82943397650384	30.009080152363705	0.0	10.944114811402237	41.15687969082316	66.73353332926324	66.4898257837943	70.05090478869954	94.21246575162328	94.506960674281	97.83909833694797	94.89200782856383	74.9716097665959	0.0	57.732150079481585	38.1320450396284	39.29135986425675	11.192504890272238	71.03174117189384	0.0	48.274588217061826	14.187478811949518	59.99162601591663	69.56267698623651	39.17599071499201	3.844615208125896	0.0	69.31458760274404	41.729211519613536	36.3663102166089	73.54464827899638	0.0
40000	-1495.9949346182032	-217.1808451659674	-954.8027415699138	-324.01134788232196	0.558228452552258	0.5975397820146582	0.3612677318871421	0.43305020065552396	3.1793364090279552	114.31212396201629	0.0	12.850818219214315	7.674363621858355	0.10828541705952163	0.0022975493961674915	1.0281491568895285	0.049216369156034556	0.14292018792944317	0.26483482001844194	0.01278953058130654	0.2814447478410605	0.0404116477736243	0.03849643706660736	0.09613276233592596	0.07473413211762718	0.01866533366483633	0.3182687369901489	0.12194956342451299	0.01770603626825401	0.09033500158914076	0.00798932162755219	0.004902701910482363	0.2515390363015769	0.012100445074661665	0.025864614126160736	0.05325893559423532	1.1803867259885492	0.00963283733524377	0.06542541924958047	0.0030702631052574227	0.04285238961971432	0.2803710041716165	0.22131092358450044	0.05261804226586682	0.041641145794522244	0.052429442949178014	0.11636117125902978	0.22635079726922178	0.021682653264245327	0.04132721260424556	0.00546455564166806	0.06702312196526368	0.04340941389116615	0.09991982829605985	0.062080981383312174	693.8357161476058	45.067814840123305	66.63100420371406	66.57644920486015	84.27991185057489	90.14885167506313	21.639452423993045	38.02374438737168	5.651674633330496	84.89244068832836	75.21894030825486	5.384490845206758	70.11511268939279	82.82017269534683	23.583895334730126	22.13121807718851	33.41699210066858	52.27323421342491	57.35724786071713	69.35714027489072	84.01150343110127	47.05145433489088	30.364622174367238	69.53270716109638	20.691570082252422	60.027828814064215	64.48971053933687	34.02855969065638	5.145668662929831	24.482072642079796	46.81403543664981	76.50399067471434	67.84863668365522	79.7479385034192	101.84363275055816	107.69539813289212	114.31212396201629	112.53019932134066	90.27004990115292	5.391390844663915	67.86535130847093	46.90852030759967	45.91333906931127	32.30134842465662	78.3594833310531	6.275511412889688	66.70431733522821	34.18719968909018	69.65201793692202	69.96252937339855	64.52862274866276	20.005461498291584	2.830380059443971	81.42474406720861	56.0720424489825	52.67399944275382	75.63406646676466	32.70820344302756	39.255403494808114	63.89695848354159	60.509489173133844	66.13562603333277	82.30813191064865	0.0	16.774278564810995	0.0	61.96962416171397	68.19968660449818	0.0	63.96683932489533	69.54799375518485	0.0	0.0	15.183137497678375	44.55105793759429	53.87075045659149	65.04873785139382	70.8691551513891	43.128298083690126	9.416533345210302	60.71976093162803	2.2816205086038126	35.52471625911354	48.28984749184639	29.873572112933815	0.0	8.110686889572257	40.902661244444204	64.57116088127992	66.29374754696671	71.24526787734408	94.37084697896128	94.48829685945856	102.07272629686273	94.87078381047672	69.79010521410791	0.0	58.57139944308733	37.94709588511557	39.67339249479999	10.325714377754588	69.82341430544264	0.0	47.56721691924324	12.024867335051855	61.84999296301032	68.28562979188388	40.29174477436533	4.62428723948888	0.0	67.5678965732628	41.53348978293503	36.64554484549097	72.75511480251991	0.0
60000	-1509.0434575564234	-218.4127231036185	-948.984824833848	-341.6459096189569	0.4339351982608773	0.5276014513128295	0.37163805996941446	0.4393362437566463	3.5379439318727526	112.87369831118923	0.0	17.37734971381583	17.60176597518426	0.3333897650389804	0.08385679866187049	1.3836078543317374	0.3239141331626039	0.36802106143098495	0.08107426265856485	0.04030193717891061	0.19775710472561717	0.060222677039215126	0.12480061819533396	0.11286068562027919	0.06708675341553202	0.058277167251454556	0.12561519965102588	0.9539125779773733	0.2264989981051802	0.1558468487876151	0.03848486120974349	0.0008131920966893759	0.22110801356523177	0.007053317111040428	0.13004943016593726	0.020715892096225395	0.8925803014037245	0.027677754272192504	0.1658036299785868	0.01772927882214197	0.10195705966507203	0.1123215753920682	0.056877310378968295	0.17703442406805195	0.048367157399849904	0.06974914055201197	0.16120363281307723	1.3090359280966901	0.0028587022547626106	0.10207315257473845	0.005136649587560698	0.010980092475945447	0.056860879407272774	0.002406489306510172	0.09307883543140673	668.0016399020959	44.46913753500349	65.87181853958232	65.40504860333296	83.41222916813147	86.90073178697027	20.699615838335152	25.69636270636539	9.726387834096057	83.87909806714048	75.06435544065148	6.342831515970175	71.46394149499427	83.68094811379976	23.411425192913754	22.08021849187189	27.621094249491065	56.72022974175076	57.00617746823268	68.88505190350511	83.67236747613407	48.826198281415984	31.822681780150738	69.28721873681597	20.404545992147817	58.26209600274376	66.52042323608444	33.70849065884852	6.062659290359312	23.324926503848925	48.99523256130306	76.90881713293314	68.85698572402355	80.47062189498972	100.58631996638219	110.04533940733663	109.09557520442118	112.87369831118923	90.36328730858679	6.086078972429611	68.11831830580535	47.73972499233524	48.22010753019087	31.85288158809294	77.44039141439694	5.627134719315481	65.40985967692353	33.8628665312284	69.14346060929338	70.1645999896518	66.36233470006891	21.30688987794458	7.224484566422028	83.49413271469953	52.10063050911421	54.036662438087504	74.92915538439784	26.579094937030575	38.88820965181065	63.16205336397014	61.33729461371109	64.96705750204974	84.53857322725823	0.0	19.073528749213935	0.0	59.058396831005815	68.89948928872096	0.0	66.09328503629092	69.17041126427787	0.0	0.0	14.53362724747413	47.460109035530536	54.66905042285404	65.38932868165807	69.70762547052252	43.540426882279895	10.569976356024672	61.86093226238235	0.6798053167559178	34.73603605901507	47.11375474856284	28.624531416388127	0.0	11.395730111360905	41.516340540308065	66.73869591007399	64.86309382228652	72.39718873980775	93.90512472203767	93.78855398349069	102.19544541874282	95.40722170265757	73.73626130108278	0.0	57.795639224016085	39.633459656673374	39.60949641303903	10.03199802056558	68.63324294700308	0.0	43.087519743136355	13.66970270349663	60.26398249483731	69.65484961891967	41.62760932019559	3.143815974220015	0.0	68.72991674095387	41.21912087915248	39.35602024083806	73.64782506053305	0.0
80000	-1487.8256480487216	-216.81863448616497	-945.6446945929184	-325.3623189696383	0.5275078020133906	0.6785977634469537	0.17993339604921121	0.5569767128161249	4.4438471446564	112.77884795668396	0.0	11.001153774803532	3.916961142640117	0.09113472901294949	0.0310120704938208	0.9363100185679526	0.09147803806827542	0.2629777317942113	0.10660715693803903	0.0351734560566058	0.1670831246305859	0.1412035869363477	0.209878032777273	0.02243285077108881	0.1969322856108368	0.0032913909783094135	0.09101243160446501	0.7377791175625872	0.12276682768006933	0.1576885595044499	0.027981619853287613	0.04238295651286193	0.15617160482984435	0.032484217828448306	0.026951644171359902	0.11728122684481025	2.4879253196844426	0.1355207420491998	0.06176742866149366	0.007247093178295498	0.08397760723197799	0.247941827235884	0.06607847481183995	0.026634740492330874	0.04768589393209636	0.04630478582639417	0.09127802331253725	0.8420990016478987	0.2226434500081519	0.16311273218123762	0.01704546089947616	0.039606619186602264	0.27650235539400486	0.07440116322725532	0.016505720499574418	676.7878661405648	46.10863768549368	66.21116759167035	65.67811649202493	83.17276280977522	85.68233356205127	19.149269367373993	25.600968309616206	9.742326477533746	83.52026832274008	76.00160863227501	6.501986470315427	70.83712880313422	82.63072166337201	23.66486140014701	24.230084352571925	30.652563889058282	56.89154228007554	58.650303381592956	68.96887671086084	84.90000261266376	47.100202450899026	30.712972097071567	66.9820124073185	20.15705086335763	57.419602826822825	65.16506740259456	33.01598352149923	5.631373103816637	22.64464595936994	49.88784714571343	78.72719964393427	68.28098842259	80.65728834417156	99.90034734794733	106.56773590118115	109.99461154197014	112.77884795668396	90.52150748886811	5.022406627382051	66.16055872392646	47.23517663130909	48.516519034752996	30.873763932146563	77.40516344906517	7.103120412956913	65.3365951739251	33.749193337611054	69.53077047506903	75.06723213196884	65.65641691879867	25.201686948883598	2.0338517804266614	81.60306549053642	56.754251729856385	57.71932153591539	74.90785386414788	21.905457642340053	39.38831474649408	63.07341710733252	60.711046920943446	65.73389641289937	84.19330335516798	0.0	17.32988697044543	0.0	61.98556263548114	68.81822669553095	0.0	66.5187739409813	69.79248415120944	0.0	0.0	14.545177752806488	48.13126009001148	51.8638030806517	65.8370836845149	69.72674722600372	39.96830197719755	14.380395994894673	60.47997206628211	3.532084493686125	34.67902714076969	44.14425204677302	29.84283015504957	0.0	11.304592158154486	38.59461856199012	66.29921414703895	66.47550926957973	69.59498236531782	94.07307760169567	93.0594100965446	96.99904245088517	94.95969341596918	73.83376472352145	0.0	56.777184070552806	37.93874413140926	39.51587704911101	11.364777802376395	69.34946167906502	0.0	47.93152644346366	14.64190623183977	61.75774799526097	68.44846728339715	38.565456882380175	3.2677810877221223	0.0	68.44530638018477	39.419895492483214	38.57996256463872	74.06150641090086	0.0
100000	-1496.8723483702443	-216.86789350156016	-952.3924065787169	-327.61204828996733	0.39204447876339094	0.9060321121724655	0.25920118571463013	0.4327611563794607	1.9847241787210563	113.22066067356927	0.0	1.8867174669366025	6.031097795261549	0.1244034255293401	0.12978705561930257	1.002997057582292	0.6145699185006457	0.4922851240527963	0.04697492364382444	0.047538696941051624	0.2716385707207888	0.1317301692504127	0.26484745991966824	0.15168448075775756	0.04065085643446522	0.019774627511186006	0.1508434112675976	0.2857284941095018	0.12050091699025908	0.17543025779441415	0.004371948729449191	0.029264828782736868	0.2110344112383111	0.05193718994342827	0.027272742082760315	0.03179266002924331	2.3095292722435903	0.046771717445787904	0.02153525370649425	0.013315106289421555	0.060662333944471965	0.28791388491863557	0.13484041774842	0.037171746499382236	0.0371670682115824	0.06135735865737845	0.06687960671498457	0.7830683533642305	0.12198635939394405	0.12030832112414211	0.07708467266534234	0.011626897500801281	0.19605167672417181	0.09339290130431835	0.005448750819485435	684.5890853070075	45.635834707305314	66.01881225707054	64.0464155973197	84.33740456154823	87.35331838369066	21.302892427711647	25.779790894465908	6.751488411099537	83.53802834741138	75.21608417246645	5.819181813455211	71.85521164305945	81.87560904837598	23.84507240635762	25.0984585201018	28.68780834648794	52.21892887594765	57.7650645101478	68.773759930493	83.79062256231568	50.17391498685062	30.923690775475343	66.79430118698075	23.499766845489706	57.05620138781303	64.32409764705007	32.705782415720066	6.110275576654856	24.2053891083214	50.040121842975665	81.02354366607052	69.07159530479635	82.15985702882743	99.0530688182087	106.45201971183599	109.12751670816607	113.22066067356927	91.17485602551926	5.251494896203118	66.69443483483538	47.87271387943447	49.472352230919434	30.779486677273276	80.77087228894094	7.880095604868719	67.30027431631916	34.63953982782821	69.24537677292999	72.49623302759001	65.30015522995316	21.00550010648973	6.220602086786922	83.30945373249992	53.931448332688056	52.891338891878604	80.5826599304164	22.808967248294035	39.2761169041838	62.427104275085014	61.278142755784145	66.5257484418277	84.47919071345437	0.0	14.40565095103702	0.0	61.680440284457724	68.90383038374912	0.0	65.8082877841989	68.44720729087521	0.0	0.0	20.132730965063672	49.36561377534771	53.85160963080491	65.57392261478181	70.94396523492809	39.48612385590964	17.81463353297591	60.3797941512404	3.0971752826752645	35.57370148792489	39.5485051559725	28.867779504907375	0.0	9.133384091482311	41.64812461477655	66.44185597721597	66.29716157255783	67.53503763238159	94.36847801493015	94.47508957238898	98.3581483466255	94.79286345611422	64.43825391999485	0.0	59.00528915920288	39.56638536540207	40.32302924679882	12.182042912156245	67.06128728638755	0.0	48.781059995349324	14.923979879056308	61.727231270773956	68.00778570463795	39.993579497601154	3.982383050743428	0.0	69.9410320558736	39.85146766245848	39.45027849438633	70.5378579798173	0.0
120000	-1492.960177716323	-218.42162774810606	-944.8474363247793	-329.6911136434377	0.37804932248234857	0.6422800900794837	0.2097881670400644	0.4698086679537349	4.826543939804891	113.67661415235676	0.0	5.250539644338942	8.918948304142276	0.1437482010159965	0.03370564943850962	1.3493092567525946	0.2086552331604085	0.18144621849141987	0.07789081709453619	0.14026374099634176	0.14445661190505665	0.033168970564022154	0.16216196184144857	0.24999265083652705	0.025592484339248503	0.022393545867557166	0.04621499352823789	0.6581387588572677	0.05962244478127352	0.10850906274211847	0.004743600378212171	0.023769958956566622	0.04954730320123247	0.03547551755291336	0.0051178322915702325	0.007068134763735305	3.8629545661977693	0.06448635167829553	0.13471797663841872	0.021165514392574556	0.13309157764221938	0.2322894144272997	0.06581707052965442	0.1495667238585296	0.08837485974409102	0.07339285485587423	0.0021529895875357858	1.1344555784654005	0.1457251905744752	0.1776703614982249	0.04712673142802084	0.0668566126620615	0.10799750397317782	0.007358169101822854	0.014783259621541834	672.2597094154518	45.72955794490001	68.1067777168869	63.90242255768078	84.06651640194073	87.4105707235164	22.122783836464556	25.808300302543497	7.297316072566808	84.2331863037694	78.12526653486314	8.040753001770286	71.25265194617752	82.39808033266773	22.934105316757247	20.425689382614458	31.800279852897436	52.64596247033457	57.02507119170964	70.11988223090782	84.35523085821167	52.063384513088614	32.820934765969575	67.7047151146612	20.998319093472084	57.23178432758641	64.31745874467853	32.89584471405915	5.838976447006689	24.464015925579183	50.288068521062634	76.45582805780833	69.84586791608905	80.46742216036161	99.08322596800785	106.40005214453838	109.4149908856944	113.67661415235676	90.27016775398104	6.1314370457460114	66.31147388479913	50.86281590364285	44.538016073466395	30.88040127330168	80.31268069249542	5.285175708829207	65.36838958793969	33.89163451855586	69.20298979403043	70.0684886045059	65.48330996652814	20.47551117123409	2.7623631567037266	85.72600966937605	53.57368337991729	55.304728793106015	79.05157037552023	26.678986425431606	39.43025217828782	60.18135327963207	60.798118722247565	66.62022776445774	84.27583876040548	0.0	19.149324420497617	0.0	61.883858958357095	68.06903288956097	0.0	66.32163681391125	72.03190886405538	0.0	0.0	16.147091344898858	48.15597141357717	54.19870758445519	65.64639925046751	70.63180016954006	41.386362736880166	13.166843303306862	62.415174131163376	3.834976457496724	34.64952501909937	39.48649452925358	29.936464088427932	0.0	10.842858787655857	39.76310496681422	66.49884529748493	66.16253957680973	71.29573258971972	94.392004909565	94.50866894737662	94.41803179622879	94.9741611294011	73.75780209887712	0.0	57.753019366375135	39.548312198437074	39.05911896761654	12.857671216595822	68.71888309893052	0.0	47.360054015994386	14.18650425149844	61.921423336498435	68.70801432374823	39.05532933804231	2.9206574694774328	0.0	70.03645070771746	41.283837318430926	39.83042255533812	73.41722185024643	0.0
140000	-1522.0986716761229	-217.52565545557314	-961.4092451304427	-343.16377109010705	0.4928126532820605	0.8053214124743271	0.2615420594447037	0.4632081601196278	1.960723842353966	113.5415474478956	0.0	7.11493985490439	17.384350102019702	0.10793968585119018	0.023076798040666622	1.2228849530276382	0.0389882463844771	0.3422226046458945	0.020492502962884934	0.08602172402652937	0.1194172371910123	0.013886750988770756	0.07807043381247279	0.12491068082920549	0.16294234883830488	0.011705910534665442	0.14513610662988455	0.624895229439977	0.13797222850595764	0.07916677243866924	0.05556310240429292	0.004205372405073194	0.16430659312170637	0.032391723354625715	0.029129001180194916	0.20420612219456885	2.0578828860296183	0.11398479883941355	0.06142969973444765	0.007493373654591509	0.015101419194921431	0.23908824807715567	0.1563866259222212	0.3351254695724053	0.0228519673066016	0.14371021741065212	0.02102746759249268	0.7798617099590003	0.04436804149795048	0.15055821302056874	0.008028385367338051	0.08216234353897443	0.26744748605987023	0.013569073317838895	0.03387883735986108	713.3684879400264	45.75523232187219	66.89489196083974	67.86529561032158	83.9577206832326	88.27476594684828	19.47800504276672	25.84301488170543	8.400226637381653	83.55550180139785	74.66818971021638	6.803956393848187	74.22055320523674	82.27794421766129	24.10280824476563	22.54701833506423	34.96360019743984	53.52949490438428	56.94728696247706	70.14209624371904	84.78428580407099	48.3235792467246	30.98392549704446	67.62531802658253	20.639073826303534	56.97551457230407	64.94565542981782	32.749695164847694	6.297947001769112	23.525742058947305	46.77643767681532	79.032340551474	72.28707137491554	83.09078767377977	99.87300856497349	107.19905434911179	109.2254122966399	113.5415474478956	90.48471135475393	5.861736228506311	68.03367360733782	46.721826030918464	46.33426979411612	31.71924779789108	79.1322601249524	6.442026358519233	67.48467288243548	34.66007411121034	69.55864282831841	70.0696047261421	64.41124628878957	18.99303642628997	2.409352090957816	81.74854136360145	55.047669707141694	52.82319466565887	74.8743805605574	31.04488120920704	38.53213966498161	61.98293943614785	61.52962117331524	66.45732637794501	82.90723853965808	0.0	17.95632344149699	0.0	59.64393784489761	68.57660463632178	0.0	64.13882408568914	68.57547181880096	0.0	0.0	17.58757464288165	49.23960039643874	47.358312781216824	65.10893714694407	69.65637372200307	43.082703681422956	10.044924753509656	62.38573841255792	4.042704335089574	35.065414866366176	39.96579704786541	29.810637704075496	0.0	11.156742679264045	38.410901239555976	63.67574774690582	64.48104146459342	68.70649211510771	93.86795444314527	93.64912004543184	96.0505103734697	95.57082006728366	69.9055385448588	0.0	58.97114879559286	39.59097760705611	38.46597401937045	12.665393439689705	69.50554240653264	0.0	48.50491920539476	12.470684653746856	61.860432002660275	67.54798407848209	38.43977481844168	3.586630404317755	0.0	69.99850590681909	38.67732728362887	38.253028189660746	64.92822204183932	0.0
