"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.8225297507349	125.782990535952	17.0403550638468	0.000193320853884693
"OU1"	3	-54.6969656942776	115.673001155997	6.93036568389137	0.0303134247337345
"OUM"	4	-50.1360236184058	108.742635472106	0	0.969493254412381
