"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-93.3299842708082	190.797899576099	38.7164058548464	3.84808785092192e-09
"OU1"	3	-76.9387796385206	160.156629044483	8.07513532323028	0.0173345404817776
"OUM"	4	-71.8054527429793	152.081493721253	0	0.982665455670134
