"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-114.369204746804	232.87634052809	112.976484463922	2.93405402472363e-25
"OU1"	3	-83.0177011808248	172.314472129091	52.4146160649234	4.1525104682888e-12
"OUM"	4	-55.714633914437	119.899856064168	0	0.999999999995848
