"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-97.3114356994396	198.760802433362	36.9951976316189	8.83141220102614e-09
"OU1"	3	-80.7696426217164	167.818355010875	6.05275020913169	0.0462484563540816
"OUM"	4	-76.6475082832245	161.765604801743	0	0.953751534814506
