"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-58.8255197588667	121.788970552216	14.0715755864777	0.000842970773637255
"OU1"	3	-53.8694604838042	114.01799073505	6.30059576931181	0.0410449134662304
"OUM"	4	-49.6234033652222	107.717394965739	0	0.958112115760132
