"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-59.1720636332675	122.482058301018	14.9880792378874	0.000541687437248212
"OU1"	3	-54.2347780589528	114.748625885348	7.2546468222172	0.0258846487312507
"OUM"	4	-49.5116954139181	107.49397906313	0	0.973573663831501
