"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-129.0039176419	262.145766318283	138.672187359505	7.72177456111601e-31
"OU1"	3	-83.7640473702186	173.807164507879	50.3335855491013	1.17544082608369e-11
"OUM"	4	-57.5014953617418	123.473578958778	0	0.999999999988246
