"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-208.36988060509	420.877692244662	280.691490000859	1.11845209428216e-61
"OU1"	3	-87.2707782665114	180.820626300465	40.6344240566615	1.50088330848583e-09
"OUM"	4	-65.8578070042545	140.186202243803	0	0.999999998499117
