"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-102.50350614986	209.144943334202	42.9751948294139	4.41839209772889e-10
"OU1"	3	-82.8663534470476	172.011776661537	5.84202815674877	0.0511244847711335
"OUM"	4	-78.8495801347471	166.169748504788	0	0.948875514787027
