"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-102.708146977362	209.554224989206	45.3516941904833	1.392274856053e-10
"OU1"	3	-82.9120925310213	172.103254829484	7.90072403076181	0.0188842534759718
"OUM"	4	-77.8659712817143	164.202530798723	0	0.981115746384801
