"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-67.2981500534884	138.734231141459	21.2843226085615	2.359081459089e-05
"OU1"	3	-59.9637495685679	126.206568904578	8.7566603716797	0.0123905398172483
"OUM"	4	-54.489660148802	117.449908532898	0	0.987585869368161
