"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-84.0273717824312	172.192674599345	30.5558613230388	2.28299511038666e-07
"OU1"	3	-71.8930298074445	150.065129382331	8.4283161060244	0.014569356633895
"OUM"	4	-66.5831125205061	141.636813276306	0	0.985430415066594
