"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-131.635658683361	267.409248401204	142.831936837466	9.64803779199524e-32
"OU1"	3	-83.8604354445442	173.99994065653	49.4226290927924	1.85358476788908e-11
"OUM"	4	-58.0533616642218	124.577311563738	0	0.999999999981464
