"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-78.1291077545947	160.396146543672	28.3639231923516	6.85937939530416e-07
"OU1"	3	-67.4261334765679	141.131336720578	9.09911336925714	0.0104612871970772
"OUM"	4	-61.7808175580132	132.03222335132	0	0.989538026864983
