"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-58.5193012075859	121.176533449655	13.630707199844	0.001044785210572
"OU1"	3	-53.6555896959312	113.590249159304	6.04442290949353	0.0463839488460808
"OUM"	4	-49.5376190072583	107.545826249811	0	0.952571265943347
