"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-110.103170112101	224.344271258685	103.686755130238	3.05286219064632e-23
"OU1"	3	-83.1000741900124	172.479218147467	51.8217020190204	5.58547850918226e-12
"OUM"	4	-56.0934639465761	120.657516128446	0	0.999999999994414
