"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-103.732947692601	211.603826419685	42.7039853791237	4.74551709395084e-10
"OU1"	3	-83.3999998357896	173.079069439021	4.17922839845997	0.110110371728573
"OUM"	4	-80.2146264026335	168.899841040561	0	0.889889627796875
