"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.3661373913886	124.87020581726	16.5556175965417	0.000249763545874363
"OU1"	3	-55.0875149477912	116.454099663024	8.13951144230613	0.016790486595342
"OUM"	4	-49.921999992712	108.314588220718	0	0.982959749858784
