"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-59.7248183049747	123.587567644432	15.8167181260211	0.000361427357890461
"OU1"	3	-54.8281296403684	115.935329048179	8.16447952976752	0.0165837797502949
"OUM"	4	-49.6501306415585	107.770849518411	0	0.983054792891815
