"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-51.9756600931529	108.089251220788	9.12746891599765	0.00955581819756116
"OU1"	3	-48.862937484235	104.004944735912	5.04316243112093	0.0736484757451038
"OUM"	4	-45.2455970347484	98.9617823047908	0	0.916795706057335
