"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-92.5436415943103	189.225214223103	36.6946785756183	1.05835567445603e-08
"OU1"	3	-77.2142570781544	160.707583923751	8.17704827626551	0.0164875596821984
"OUM"	4	-72.0299737060955	152.530535647485	0	0.983512429734245
