"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-97.5411954947254	199.220322023933	41.8066995021983	8.19807381679308e-10
"OU1"	3	-79.5424497550312	165.363969277504	7.95034675576903	0.0184300032595354
"OUM"	4	-74.4715171432205	157.413622521735	0	0.981569995920657
