clade	species	ts	te
0.0	1.0	47.08858913324607	39.37568303586035
0.0	2.0	66.43477330335865	60.79409086537981
0.0	3.0	65.95581434771583	62.87261173669754
0.0	4.0	84.54439205864034	65.92920889103608
0.0	5.0	85.77258192403191	83.65201445639215
0.0	6.0	21.133006038194992	0.0
0.0	7.0	28.450102006924475	15.028090646612965
0.0	8.0	6.987456916903282	0.0
0.0	9.0	84.59944720925591	60.899558829387644
0.0	10.0	77.23001558781903	66.92074933339312
0.0	11.0	6.9141027237696795	0.0
0.0	12.0	70.7847789365568	65.4197709045149
0.0	13.0	83.32172570582911	72.35584412475335
0.0	14.0	22.18191810999387	0.0
0.0	15.0	21.256996360147525	0.0
0.0	16.0	29.786201179340534	17.196557533571834
0.0	17.0	53.12724100314769	47.406081632097646
0.0	18.0	58.49167531163249	43.16371676595932
0.0	19.0	71.32933891270463	66.65956082704167
0.0	20.0	83.20360328819915	69.31833292997095
0.0	21.0	50.85636093567007	40.15785079028091
0.0	22.0	32.77619427829355	13.496929509855322
0.0	23.0	68.31715131138664	62.49506751114887
0.0	24.0	20.947739841034576	4.179285430862694
0.0	25.0	57.91047044258004	35.146112640521956
0.0	26.0	63.13657544300637	44.82447078973888
0.0	27.0	30.574151616830925	27.733932781814026
0.0	28.0	6.94396807372921	0.0
0.0	29.0	22.561440444629213	10.912337869702469
0.0	30.0	50.40082663103461	38.74606406588605
0.0	31.0	78.06338236462787	66.50519909173373
0.0	32.0	68.81974490813542	66.52149061346155
0.0	33.0	78.01698143095156	70.17986024152887
0.0	34.0	100.01755817065481	93.40946756380502
0.0	35.0	101.9562058881389	94.52311909601562
0.0	36.0	110.83460341817477	98.24160612770719
0.0	37.0	113.62689708893843	94.90580393269536
0.0	38.0	91.82097278840546	72.8928935864484
0.0	39.0	6.149525923572444	0.0
0.0	40.0	65.77483255686869	60.475248585658186
0.0	41.0	50.126805959241885	38.539908749760656
0.0	42.0	47.23464132052946	39.31567511244207
0.0	43.0	33.275749753228254	13.401558334378155
0.0	44.0	75.06058652952439	69.72912534881432
0.0	45.0	7.262477924770621	0.0
0.0	46.0	65.75031314515252	49.40889515827321
0.0	47.0	33.515270730977285	13.807145094034148
0.0	48.0	68.74258146216947	61.543792712197074
0.0	49.0	71.10990415450176	67.08648129900604
0.0	50.0	63.72516522965031	40.26563705700795
0.0	51.0	21.55308741606181	3.5955424370134796
0.0	52.0	2.7428356671550707	0.0
0.0	53.0	83.48581240410485	67.32389909344549
0.0	54.0	53.40964663932578	39.604176738118234
0.0	55.0	53.14139553206938	39.7060768945931
0.0	56.0	76.60357938876524	73.3812399812564
0.0	57.0	22.266350069001355	0.0
