clade	species	ts	te
0.0	1.0	49.237641493650834	9.281499775500116
0.0	2.0	65.90313767069163	60.59438543960867
0.0	3.0	86.97005242697828	65.73586491407326
0.0	4.0	67.63627587380893	0.0
0.0	5.0	86.3227169420481	0.0
0.0	6.0	36.6790407228225	0.0
0.0	7.0	88.41495780534173	70.02215534387017
0.0	8.0	86.58513104769489	66.07635222361067
0.0	9.0	58.530969194359315	0.0
0.0	10.0	67.37999009681266	0.0
0.0	11.0	33.75886796753766	19.51887368197039
0.0	12.0	67.09104474981551	44.902370160776655
0.0	13.0	85.74945643746167	67.9526534407937
0.0	14.0	49.4568556464862	15.272877245455678
0.0	15.0	47.41253626863276	0.0
0.0	16.0	88.13810778548164	58.05572106218707
0.0	17.0	59.692205200492104	0.0
0.0	18.0	70.90728981863433	47.101066077649264
0.0	19.0	56.85687840222827	9.580666358286779
0.0	20.0	36.471985159334466	0.0
0.0	21.0	49.03321238978382	11.591819712900044
0.0	22.0	75.71159697993399	65.77583320328021
0.0	23.0	97.41733423992882	69.36643578047493
0.0	24.0	131.66070325762274	68.87229044237613
0.0	25.0	94.11390695038958	66.9750996945702
0.0	26.0	82.18305321791559	0.0
0.0	27.0	49.595922932696425	0.0
0.0	28.0	34.895526134919535	0.0
0.0	29.0	43.70330097460335	0.0
0.0	30.0	96.6378650938989	15.319030669637872
0.0	31.0	47.60540655090275	0.0
0.0	32.0	99.0704621537339	0.0
0.0	33.0	49.488254915516784	0.0
0.0	34.0	34.76004976272383	0.0
