"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-38.4539992847857	78.9534531150259	32.9812745432205	5.71011712844189e-08	1
"trait_1_ard"	-25.3967372224819	54.9314054794466	8.95922690764112	0.00939650572833767	2
"trait_2_eq"	-18.7507951682557	45.9721785718055	0	0.828777184655352	4
"trait_2_ard"	-18.1306880250657	49.2734242429026	3.30124567109711	0.159067478840123	6
"trait_3_eq"	-18.602873434044	57.4557468680879	11.4835682962824	0.00265957728517713	9
"trait_3_ard"	-17.9907202610004	64.0333885739489	18.0612100021434	9.91963898383406e-05	12
