"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-37.5717801770578	77.1890148995701	31.3180060081723	1.27930351012273e-07	1
"trait_1_ard"	-24.0860555061057	52.3100420466941	6.43903315529638	0.0323127487850456	2
"trait_2_eq"	-18.7002103280518	45.8710088913977	0	0.808336497582584	4
"trait_2_ard"	-18.07058342993	49.1532150526311	3.28220616123339	0.156628279041042	6
"trait_3_eq"	-18.5464132643259	57.3428265286517	11.471817637254	0.00260926770874223	9
"trait_3_ard"	-17.7841778608506	63.6203037736492	17.7492948822515	0.000113078952235198	12
