"Log-likelihood"	"AICc"	"Delta_AICc"	"AICcWt"	"K_rates"
"trait_1_eq"	-36.1445440050062	74.3345425554669	28.7780624477978	4.30508418789443e-07	1
"trait_1_ard"	-22.8349130407173	49.8077571159174	4.25127700824832	0.0911812278876131	2
"trait_2_eq"	-18.5429459361875	45.5564801076691	0	0.763938696261728	4
"trait_2_ard"	-17.9531654988438	48.9183791904586	3.36189908278955	0.142243162356309	6
"trait_3_eq"	-18.3651897799545	56.980379559909	11.4238994522399	0.00252574942161924	9
"trait_3_ard"	-17.5913818578899	63.2347117677278	17.6782316600587	0.000110733564311534	12
