it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	tot_length	Angoumeius_TS	Centrodeania_TS	Centrophoroides_TS	Centrophorus_TS	Centroscymnus_TS	Centroselachus_TS	Centrosqualus_TS	Cretascymnus_TS	Dalatias_TS	Deania_TS	Dracipinna_TS	Eodalatias_TS	Eoetmopterus_TS	Eosqualiolus_TS	Etmopterus_TS	Incognitorapax_TS	Isistius_TS	Megasqualus_TS	Oligodalatias_TS	Oxynotus_TS	Paraetmopterus_TS	Proetmopterus_TS	Protocentrophorus_TS	Protosqualus_TS	Protoxynotus_TS	Rhinoscymnus_TS	Scymnodalatias_TS	Scymnodon_TS	Somniosus_TS	Squaliodalatias_TS	Squaliolus_TS	Squalus_TS	Trigonognathus_TS	Zameus_TS	Angoumeius_TE	Centrodeania_TE	Centrophoroides_TE	Centrophorus_TE	Centroscymnus_TE	Centroselachus_TE	Centrosqualus_TE	Cretascymnus_TE	Dalatias_TE	Deania_TE	Dracipinna_TE	Eodalatias_TE	Eoetmopterus_TE	Eosqualiolus_TE	Etmopterus_TE	Incognitorapax_TE	Isistius_TE	Megasqualus_TE	Oligodalatias_TE	Oxynotus_TE	Paraetmopterus_TE	Proetmopterus_TE	Protocentrophorus_TE	Protosqualus_TE	Protoxynotus_TE	Rhinoscymnus_TE	Scymnodalatias_TE	Scymnodon_TE	Somniosus_TE	Squaliodalatias_TE	Squaliolus_TE	Squalus_TE	Trigonognathus_TE	Zameus_TE
0	-3526.892263932408	-220.5543338061101	-2243.527589992411	-1062.8103401338867	0.5196266561809468	0.5196266561809468	0.5196266561809468	0.5196266561809468	1.0	130.55199474922523	0.0	1.1	1.1	0.23813981201330134	0.27312813992100804	0.2116839849203311	0.6776903801537892	0.18810868142569773	0.4647077799214395	0.2872275150597455	0.42661890806634584	0.5175418436701283	0.2034869434746115	0.28096880255046364	0.1543274078984152	0.1685245905240102	0.5272665077446538	0.18669779755360058	0.18379456177416265	0.3118370455048254	0.4455668071994989	0.1575218319049675	0.6049009162549469	0.1602237245443433	0.1572093180397972	0.32878146080744985	0.4377080138289071	0.5787085322077892	0.38665784587077456	0.8061640944290839	0.1513050940626838	0.22512121412032562	0.4377353433246848	0.2300233001669994	0.1465170662376676	0.22266201096155014	0.309590992822483	0.10386923414374184	0.2922424120677912	1.374891640883362	0.20876988313503753	0.11839904755068482	0.1387688861390103	0.5527702028054633	0.19773884728814242	1473.352686556151	53.39588226275579	65.49507464395644	89.77629945395765	73.51689423426534	86.74421262505312	25.775001444850872	87.36286135872683	85.52955670101036	60.095449543813785	67.69690141257163	25.8979142161685	70.48290894158114	83.10104384919472	48.00722485671213	46.3004171363592	96.4721402415176	56.94555141755725	74.23130820762707	60.24319549422384	45.048510567920076	48.18277238930585	81.90933583534529	95.76173026532058	130.55199474922523	102.72797288523506	98.1449847608913	48.189213784790084	26.262963205023	37.7418948849305	99.91697422919836	45.6176815104588	99.82810097451208	46.3062035090211	20.247870843863378	0.6133671880698852	60.81765026358563	63.75256829955465	0.0	0.0	0.0	56.82171636521281	66.9980309948608	0.0	0.0	21.55586383362558	47.172704412833255	69.14702499459435	15.910188417386728	0.0	62.28690568962881	0.0	51.03317602836417	6.770179717828627	0.0	4.3484743661793885	66.7958502919904	69.58854769549146	70.78244712448426	67.277734848312	0.0	0.0	0.0	0.0	8.482925348790216	0.0	0.0	0.0	0.0
20000	-2645.783837693844	-220.400497566847	-2188.513130765286	-236.87020936171075	0.28058727662782634	0.7540962743688066	0.30915634548389415	0.9958236868884933	1.0579983074680588	130.99320225739416	0.0	0.6848456343402434	2.9704960608605138	0.15341594134715067	0.28907949075490974	0.06521334151988246	0.07600026016003805	0.05445246807375982	0.024404496206462564	0.04742847546418311	0.040563302101550146	0.03695419524334134	0.15582825377476442	0.14116860138945778	0.0324648201958894	0.03303828192138883	0.021226980869747315	0.01047994878529264	0.07160205294038208	0.00032087504735680173	0.0007196067940935511	0.02695513670170076	0.012123451247018267	0.018828783833850553	0.02672412314581588	0.01884167729900842	0.036223689626661545	0.003925429946021361	0.019227333927856336	0.013702549210178775	0.003925452068373229	0.14680621756224116	0.04955482903786561	0.08411552622768581	4.280447871300165e-05	0.01713622350347167	0.004535692276707568	0.005910799950660146	0.0032696889756283535	0.002608727762220572	0.013574940128661972	0.021553027617833093	0.045175948156478594	0.08368232295690682	0.0011799684056726738	1460.1469140592226	54.6539105285174	66.07383450105766	93.82804611843743	72.47528260509645	95.46196094555124	28.899423759539292	85.45976154994894	86.15167109189571	59.64424288475333	64.40903241644259	25.76645704448514	65.93958569968392	82.59863889294591	46.27867330133748	44.81056792489515	101.57321128481036	57.319325572322754	70.92614721897762	57.849415203276635	35.864199283525416	50.50113084968527	75.97199618212491	96.64215894469194	130.99320225739416	95.67639801151722	87.92841775887862	48.95770692953249	28.990978375994143	45.136054875513906	95.6324419044475	48.100890626455815	100.04677178503954	56.69629922217305	25.476178539885417	7.577387418211594	59.92450696669669	64.872301816184	0.0	0.0	0.0	69.34400475572436	66.5948570141818	0.0	0.0	19.541945776731044	47.05280311668011	68.74193805866118	10.848868624133647	0.0	57.69771655370914	0.0	49.11763986014863	6.406562947052123	0.0	9.596058167464838	66.79300757246826	67.11922269583147	69.28827059831073	68.50301250889241	0.0	0.0	0.0	0.0	13.56699558053004	0.0	0.0	0.0	0.0
40000	-2645.5586419549713	-220.91659288335293	-2184.9878738028146	-239.65417526880356	0.5195741051715834	0.6289824972801272	0.3011449173925765	1.0864934109118118	1.0271735431430777	130.57437630450505	0.0	0.4218684990698551	13.403370624978924	0.06496468020714374	0.43433103920382404	0.29430608223736243	0.19121515659486787	0.009989228730459212	0.04454206678283287	0.044409277872225636	0.016316167473763767	0.025762428302662583	0.051304147337905774	0.06206753643328919	0.09779337593928501	0.06217656825954658	0.023052080122914737	0.008209339006206101	0.026072125003370795	0.005927215135992343	0.010352758031512673	0.016700179946060635	0.0011530864642029133	0.009200444896785443	0.013908304124112024	0.008960451829857595	0.024816125623083055	0.06534048918536828	0.000822330960836543	0.034694570543156444	0.011624933467348785	0.28524280492957776	0.07188287154701384	0.022338395298593973	0.010138347751052861	0.07784727306911547	0.01251308632631231	0.005112175460888553	0.004790089881800735	0.004367233709997991	0.006301675867212877	0.0262542984575083	0.0015606209451623583	0.0495671785587654	0.01016845240739889	1419.3399080720123	63.322779612150406	65.5444240122084	89.60219152343372	72.91900369146143	87.10042776438354	27.812331719739312	85.23200027342328	85.58057517756033	59.176323071599256	67.41039894056092	27.98989083612962	64.1223739458659	86.7856183864911	51.56306859904525	48.347620978553394	85.203814893336	60.6755890072036	70.19232361434808	52.279536430285496	31.608097088350736	48.43182924519045	78.64320098840429	95.68018823447771	130.57437630450505	92.09742067046433	95.55671541706455	47.24995128766049	25.819951831765025	44.40309056765255	96.7027003223883	50.15010196146186	99.843276062321	46.55090923186917	27.17638638457956	9.161926697366692	61.54458684581546	66.0745168796156	0.0	0.0	0.0	72.28191395207536	68.10715157061416	0.0	0.0	16.397978354227206	48.0880362940153	69.46682123561213	16.040401681384203	0.0	62.247139051730855	0.0	47.633436327377765	8.706880547458066	0.0	11.681163577412848	66.12281689232178	63.994595793426775	69.91940488962771	68.08802533366385	0.0	0.0	0.0	0.0	16.45178408017589	0.0	0.0	0.0	0.0
60000	-2641.2640461809474	-220.47312889140028	-2179.236496436891	-241.55442085265622	0.33785504366851055	0.5702076245346119	0.24000129279027752	0.7462277660321136	1.223980240983186	130.84464604586864	0.0	6.725768511187025	13.708456584276513	0.18665823762756542	0.475748691249955	0.07689933179222669	0.13794651200468921	0.07388692928859858	0.013927691692844848	0.018880671175945236	0.016477360358482147	0.12193923360203075	0.14696887587388224	0.10759106305629222	0.022136250329906806	0.01407751687830303	0.008354416973492436	0.017855293840665025	0.0305158276853415	0.014927339516381652	0.023023096791200643	0.003171420742585164	0.015430771261830824	0.019281594224533943	0.009247215405570112	0.01084945634191394	0.08436649883998967	0.020117278098142587	0.0004964685199972784	0.019782993798872106	0.020561835530211472	0.15746950457441802	0.0040428532842465975	0.011465154097978015	0.020752621965359007	0.027546947153497488	0.005815194686126261	0.0007834192560251408	0.0415138656533646	0.014707198128415616	0.044735251360199235	0.025215148690373185	0.03891350556255217	0.03573080670949141	0.0042680797831932535	1441.8041297777097	54.62638369429532	65.78529918193709	89.0050049588646	71.7232451965369	89.07000824447942	36.47129996664602	95.04039298919893	85.34745356289201	61.641507709370686	64.85416315435062	29.213782809250905	62.20935196344966	85.3578414201582	53.192284809211166	46.913378637983676	87.69026094181974	57.052612348412715	71.85787254827852	56.40643429020251	31.6454682595765	51.9521696053518	78.85689062859873	95.83830808973583	130.84464604586864	94.8712326022166	85.07205416568284	50.01952956244214	32.18872466366183	42.57403654018011	95.09167685700898	49.282075285242186	99.90464096188737	56.776839460895076	28.70724662784393	11.191831996794427	60.85791262363455	66.04401384647338	0.0	0.0	0.0	71.65121683579548	66.73958112021081	0.0	0.0	21.002710640867946	49.39336322058454	69.03409288619234	12.465718583777878	0.0	53.0211120323967	0.0	50.57892637592023	14.440696074959458	0.0	11.842769666076306	66.49408079534113	67.4342396898769	68.33706356033474	67.6348772491845	0.0	0.0	0.0	0.0	17.115780807400284	0.0	0.0	0.0	0.0
80000	-2663.839324686812	-221.27030837855924	-2197.653505368229	-244.91551094002352	0.3220763465095179	0.4876942098989018	0.2214433779981913	0.5833836764439609	1.3631162943638977	131.49060716529343	0.0	15.590499305773424	9.286836697926347	0.12434856660443047	0.7298048265035593	0.10393420365951843	0.09034675226435769	0.10281960623320656	0.047090782216945945	0.03918489162262106	0.01462777085746807	0.08351432455014955	0.020369520445961246	0.00605553062245386	0.08059652141236072	0.018377049961394554	0.0352440076350351	0.0160740881847776	0.021180860401738527	0.021038356370241734	0.02118746839594154	0.01781723925310585	0.015013262327127496	0.025407600420588528	0.08947961598884088	0.05015863219577081	0.008289004592389704	0.023899199423355888	0.012991817969018405	0.02292380588691433	0.04523728912386616	0.03035423359708992	0.02170836504909963	0.006071441603525562	0.004769745076055408	0.10043762031214203	0.0012523061078453584	0.006145115663590889	0.010583837801863272	0.0029607479400150885	0.0303242880682296	0.0021142973252993792	0.08297472912359677	0.033497033236560385	0.002747405541785528	1488.5660460016722	60.357466632509315	73.17162063871731	91.08084669030669	74.39555496210798	83.38392113363736	34.09946152818906	95.50040294877924	88.20682918431875	60.38165405834492	68.91883609242576	27.007083125449977	65.16095728215329	83.89007256238007	65.55554517005807	45.3983949472542	94.83659708642787	61.09779786863363	70.31134335785437	56.64035177065969	37.24906225769282	49.03139726535	81.66256731278156	96.2168530596656	131.49060716529343	96.54328608813204	80.50327569435971	48.4805555376807	25.1652873184271	36.00904939861162	95.22576061742154	46.42539651236625	99.98830592071403	60.54297303027115	32.792280636702436	11.746599417181924	58.92403705919083	65.8017931465174	0.0	0.0	0.0	70.5930213773054	67.77107534368619	0.0	0.0	21.55067644989961	47.65501732903931	68.3206749863728	12.957940278996567	0.0	48.25520806175492	0.0	47.59797993254413	12.051063400947328	0.0	11.840625059858061	65.93901028164571	69.99703644157503	69.8635537654177	67.67700531328062	0.0	0.0	0.0	0.0	9.613031208791737	0.0	0.0	0.0	0.0
100000	-2657.239564686765	-221.13154146442167	-2187.6075231462373	-248.5005000761057	0.32428030678841174	0.5529685524956132	0.24069562730270155	0.836016752921542	1.3533344066317046	131.3719899741506	0.0	7.7710197868575674	6.6359466764086354	0.14560011598959297	0.16743678502034653	0.0823407629922408	0.04086634840494065	0.08498022538406658	0.09942403148497414	0.012807855081146314	0.02557295631447796	0.10109053961879914	0.03882251119848207	0.03174080198125802	0.02315159918257084	0.0011983008670780186	0.038189005171121976	0.04881406455761264	0.02134551166273399	0.027101108926860542	0.012300287666022069	0.03382966672442763	0.008770025984119167	0.024812129068530298	0.038660383307039664	0.07487353951433905	0.0022679313379194376	0.016566009136249785	0.021831342002650495	0.06367483989479426	0.007535562578987303	0.2602662393016274	0.10328095440345539	0.04783987449051188	0.06586173070144563	0.015515258090810913	0.005225836042968259	0.00012997074745980608	0.013518777485088932	0.019161070749472178	0.005708150246504333	0.011319997842235502	0.045631938311530486	0.051053764531134874	0.001192851191251827	1426.064771989655	52.9092319070641	69.6876876296403	90.68784977438098	81.13469602931852	82.7862355275349	30.05246158901909	92.89455302686024	86.82181190837807	62.10864846909952	64.70226279901559	28.575518444020247	62.25263274540261	82.68747076084396	56.58396014139235	48.2263392156306	84.60941780913002	58.01143018694232	69.97459980859155	58.38970841692032	31.77913993572512	51.7775811386579	75.90569244953818	100.42979129129719	131.3719899741506	96.98772128643468	79.35456004200505	45.21315620602542	24.447968471320387	35.517892004274046	100.22283255478867	45.605010932641136	104.39114123598414	51.85069696603488	29.66338838750593	11.463732885318485	61.016707304077286	65.83243038235854	0.0	0.0	0.0	69.52547155199848	67.85806865155135	0.0	0.0	20.149648064435162	46.30948965196046	69.24266754192952	13.816967380277688	0.0	52.47028916187283	0.0	50.46489823765906	14.93312556702668	0.0	11.863785478573016	66.86228349581155	68.48880893431999	69.97887196113547	67.30066804174284	0.0	0.0	0.0	0.0	13.972392783865315	0.0	0.0	0.0	0.0
120000	-2640.55972090653	-220.48471152388188	-2184.133765211793	-235.94124417085504	0.2942993140146532	0.9969743854829185	0.3293742408508144	0.9855515887750942	1.0372111841411582	131.0032197205078	0.0	3.136183755942531	1.8778172565908604	0.1881994442593288	0.25994084266036904	0.36363947288851034	0.13487350546443694	0.06325718252201182	0.0410732455797483	0.027373411298014613	0.025097712426593432	0.13119954909986248	0.07491714525969197	0.010532932210870661	0.09474210518596342	0.06177890314547474	0.0031377883091590333	0.038524038809578984	0.047813023771145005	0.013544850613490502	0.02578892583747486	0.014622202837864206	0.008201659991977627	0.007726518694345461	0.0364136023663103	0.04136868817423477	0.010440600195870375	0.008865137392526977	0.06411983901758847	0.0063164167963867535	0.007241681045423838	0.12213511414163908	0.06294350975171269	0.006074730300585906	0.020874988243447454	0.036523661375947356	0.01682406532313184	0.005112319143380026	0.0041122889248981515	0.0037351039641794637	0.0001614501462141365	0.02046410723067323	0.0481251614742685	0.008547773819745802	0.009487715928362698	1436.1247914941916	44.03512328191274	65.30351953219844	89.19283292112985	74.88968169074597	91.60779455112188	23.845753583689437	93.42448209707493	85.46773557392142	60.21243760346526	64.20186637091128	30.14595143624586	62.096952350222466	82.17336707987957	56.3862767258698	56.08748379525851	86.07909852219633	59.40678180464049	82.02569990356903	57.61384775040234	41.904616024678454	49.86806219833725	76.93021753285362	100.02344552202231	131.0032197205078	93.97038976793587	80.53666512962519	44.31665403932875	31.23223747428029	47.69632654928583	100.14146243107362	46.45288703028427	99.99395452463095	45.629157520659454	19.340266837149702	10.782152240463256	61.746465467421565	66.13604244507931	0.0	0.0	0.0	68.59734287596304	68.22717991358	0.0	0.0	17.945236856552373	45.08717675941931	69.57485845798952	16.393952617861284	0.0	52.17715038220821	0.0	49.82584154775709	10.273727444798705	0.0	10.765321411424244	66.82760833985411	69.51323363189539	69.58313400776237	68.94508608023935	0.0	0.0	0.0	0.0	14.709946902648118	0.0	0.0	0.0	0.0
140000	-2659.046859948049	-220.15437803375852	-2190.335084075753	-248.55739783853778	0.4695226821773482	0.5945786178304556	0.23161997159308212	0.7326016059517809	1.667366099642982	131.42426958298796	0.0	12.482680294568901	2.8125672875433296	0.15982537674366407	0.0724349388808617	0.032611938031601895	0.09412878310244749	0.028302887724133516	0.01762917048096899	0.017880460411081767	0.017928128122648303	0.1487837790871375	0.047270805999276265	0.038178814735684505	0.11207706527830702	0.06183727495320816	0.046513304923101774	0.024479609643318138	0.021668295077592128	0.01135354555813733	0.0020458457262058963	0.021297869994109358	0.06014740909719108	0.03144942792655305	0.010594699686686637	0.051197507806634415	0.048586615644096776	0.03511793860378605	0.053512814744632486	0.02927990329995364	0.01869241144199731	0.09782993391498554	0.0823244990569548	0.011725573493655213	0.004281232355327886	0.14317854577350214	0.005334121784482946	0.0020980405181152298	0.04279493855701223	0.0036448288478246648	0.011202758368493895	0.018119024807622713	0.07489004013343695	0.02012630133913947	0.003761291135586893	1453.1242203187476	45.3105579774825	65.59854529892208	89.88792315290414	74.15712040030509	85.55509686186213	34.13781021821435	87.7456030320637	86.76190222267323	59.220617302241465	64.30765736906662	35.20441835916433	63.58127562296866	82.69885971381504	60.56852807115517	46.22677441300042	86.58039874846175	61.84544928539807	71.07399500460953	60.75238741822478	36.75950956472686	48.544954394430405	76.97905086075372	106.67112757183116	131.42426958298796	92.05289942350745	76.39922454776962	50.843261764964815	36.71193297703287	50.136354035156195	96.83492255439555	49.84310276693961	99.9694282058932	44.836591942411594	24.58508042756444	13.083186327247159	61.05702327858156	65.61126900565131	0.0	0.0	0.0	68.58738099712839	66.41472936941672	0.0	0.0	21.240450663365923	49.17659744656879	69.04331462715766	11.774589346163824	0.0	49.36865465983047	0.0	49.93277660959737	14.329438943334141	0.0	10.198599898723902	66.65840076717741	65.46735405377481	69.5456340815696	67.11726429846907	0.0	0.0	0.0	0.0	12.075746400392665	0.0	0.0	0.0	0.0
160000	-2654.249322330241	-220.88611566779372	-2193.6821524792813	-239.681054183166	0.4158646299100154	0.712174049153625	0.3309033797126581	1.0829438508574574	1.1850650738653292	130.53298723528246	0.0	16.54379571099146	1.1940828800295455	0.05339912493991076	0.6591722327057852	0.06324100164846111	0.161128573226352	0.08679576172871686	0.029234101312123447	0.016024795448598993	0.06497211897456913	0.15187305903881462	0.02061070004764632	0.010721939117803829	0.15321115821681608	0.04375152526767625	0.001280335473703987	0.0044692507484450205	0.005300933419111657	0.0017712252998405864	0.014887383700281514	0.0022207057575886232	0.009950700551268189	0.008210819495479976	0.06739206050178571	0.020035862322180045	0.03566330706789837	0.03221183078946217	0.012945403802668072	0.008192505432484582	0.03673371146994463	0.20149058873378442	0.03625593781130088	0.028968891778316085	0.02550122068668423	0.022631229333307846	0.02731838572058344	0.013113920721989993	0.0015805412942022407	0.021794946027358073	0.01140404409581223	0.0052468399236016185	0.06960485446873965	0.01711031070473525	0.06529918122758267	1501.440200054727	43.971146336703384	65.81986270436029	89.25434442251428	72.13033991962051	82.86351992912087	40.19130646389865	89.09038039429639	87.49227152964939	60.98175290178757	64.10931764716165	40.380385629122415	62.42889606073682	82.38651183418823	56.518297350604946	46.53600692960883	82.4981871274309	61.93092446934273	71.37363801882313	60.91075222237693	43.46397151765543	47.88845645802666	75.74697986673117	95.66453472685289	130.53298723528246	92.70659981982749	82.58381143944719	43.80458067942186	47.800256305319735	47.42423488684831	99.51983652535952	48.43619599194764	99.79571389902473	46.68413959657442	42.756209722804854	11.875223501726381	60.204011995526706	65.14103799963227	0.0	0.0	0.0	64.92501585767018	66.82394334116034	0.0	0.0	5.773769345935668	48.0314759723225	69.5544732269547	14.270152327404425	0.0	47.79021026103439	0.0	49.796369342707756	10.310631902951556	0.0	11.996975828005603	64.76478643073185	71.23409206748241	70.82748204278244	67.67414805270323	0.0	0.0	0.0	0.0	3.242351011012861	0.0	0.0	0.0	0.0
180000	-2653.961877657719	-221.18325377622136	-2192.4734691000845	-240.30515478141342	0.2863733937196972	0.45336949466842147	0.23385049197427069	0.794770563079233	1.0777453122028415	132.1065573613315	0.0	5.538687935513345	2.304206654302747	0.04248576593820485	0.6072601329109216	0.04969000793195816	0.20258281110529436	0.0490381349550574	0.02938869734232389	0.06415613054723528	0.0610072853535713	0.042501754083150114	0.02646584648659074	0.01375645120101072	0.15082988144816317	0.04891697280414472	0.005382156442998751	0.00939176233142392	0.0013735785678528941	0.02290550119146339	0.01574112808664886	0.012998817818596398	0.007795100432140261	0.005099951899886198	0.11259777202148528	0.0618732062979788	0.057917023757695765	0.0037131062312054128	0.013444902746149113	0.010158040914775549	0.08452511328619527	0.08468488853718238	0.09566217061871593	0.04038893165402648	0.05760687747430294	0.014242437123118061	0.020022740716141903	0.006199620932838359	0.03529495026087507	0.009819761307416078	0.030262965924760868	0.025459706564691535	0.05851051355763939	0.03156961627760769	0.0014181037790033273	1495.9500706950864	45.172121457359765	66.44208966573447	89.4155328617646	72.40956421844923	83.82644234614263	47.39690831107211	86.09131738515046	85.15035836394927	60.39695206904953	64.90377980597967	47.2847806092928	63.130643242861304	83.10260388629555	46.77703379844266	46.05637066968853	87.50965152264384	57.35438111856548	70.22240094386757	66.01607902756102	40.4271253449139	49.12883191297604	79.10596631939832	94.5230068051932	132.1065573613315	92.45811034709942	87.29062625817838	45.29707394723936	42.385007338171896	48.461757446480696	95.69888866429551	48.05597498333408	100.08241603195756	45.03411476984338	42.98787373294197	11.739927790598475	61.692317505897186	62.084380733749356	0.0	0.0	0.0	71.52067286664455	65.35840156641456	0.0	0.0	12.560129781319858	48.76685784424081	69.32450830390466	16.03451103815297	0.0	44.76686658982404	0.0	50.3290032295785	5.275461853350162	0.0	12.354519052520207	66.32402578706932	67.01555006461754	68.14740274536722	65.50908543662112	0.0	0.0	0.0	0.0	16.948649682268922	0.0	0.0	0.0	0.0
