clade	species	ts	te
0.0	1.0	46.55076878660697	39.911525809357215
0.0	2.0	48.71182829650262	10.7916551543272
0.0	3.0	64.07789837840669	60.652437256445324
0.0	4.0	90.55590783233846	66.27468120052126
0.0	5.0	73.0601507744179	0.0
0.0	6.0	86.3605378628247	0.0
0.0	7.0	35.8225244766321	0.0
0.0	8.0	89.01302516490856	68.64822644595266
0.0	9.0	86.15679243377897	65.54371564794027
0.0	10.0	59.38392542742212	0.0
0.0	11.0	64.88335023231501	0.0
0.0	12.0	32.61705255640941	19.6377791150157
0.0	13.0	64.78473611089494	44.66441375254318
0.0	14.0	85.79769953269668	67.18453407384703
0.0	15.0	49.772848416574455	12.647107381454314
0.0	16.0	47.198120319970236	0.0
0.0	17.0	47.092627774211564	0.0
0.0	18.0	21.056020928305216	0.0
0.0	19.0	76.08866997456754	70.57842477990313
0.0	20.0	88.27630323060453	61.258675240205534
0.0	21.0	60.02018075530425	0.0
0.0	22.0	71.14370057973991	49.42740285654469
0.0	23.0	72.50641778116216	68.74252024235851
0.0	24.0	54.18095143892665	11.245634150730275
0.0	25.0	38.582745836241735	0.0
0.0	26.0	49.00604851895305	11.387948876803833
0.0	27.0	77.2797161572325	65.2601030880638
0.0	28.0	96.5858566339625	65.38750874866358
0.0	29.0	130.54983169538923	68.85628962935073
0.0	30.0	94.23457874708053	65.46175020761454
0.0	31.0	83.90040106936742	0.0
0.0	32.0	50.20534381170414	0.0
0.0	33.0	34.03494167572188	0.0
0.0	34.0	41.08313678174926	0.0
0.0	35.0	96.46369324392052	13.006873000071955
0.0	36.0	47.29679939005905	0.0
0.0	37.0	98.21790664069616	0.0
0.0	38.0	49.399165919089164	0.0
0.0	39.0	31.938927284400446	0.0
