it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	tot_length	Acrosqualiolus_TS	Angoumeius_TS	Centrodeania_TS	Centrophoroides_TS	Centrophorus_TS	Centroscymnus_TS	Centroselachus_TS	Centrosqualus_TS	Cretascymnus_TS	Dalatias_TS	Deania_TS	Dracipinna_TS	Eodalatias_TS	Eoetmopterus_TS	Eosqualiolus_TS	Etmopterus_TS	Euprotomicroides_TS	Euprotomicrus_TS	Hessinodon_TS	Incognitorapax_TS	Isistius_TS	Megasqualus_TS	Microetmopterus_TS	Oligodalatias_TS	Oxynotus_TS	Paraetmopterus_TS	Proetmopterus_TS	Protocentrophorus_TS	Protosqualus_TS	Protoxynotus_TS	Rhinoscymnus_TS	Scymnodalatias_TS	Scymnodon_TS	Somniosus_TS	Squaliodalatias_TS	Squaliolus_TS	Squalus_TS	Trigonognathus_TS	Zameus_TS	Acrosqualiolus_TE	Angoumeius_TE	Centrodeania_TE	Centrophoroides_TE	Centrophorus_TE	Centroscymnus_TE	Centroselachus_TE	Centrosqualus_TE	Cretascymnus_TE	Dalatias_TE	Deania_TE	Dracipinna_TE	Eodalatias_TE	Eoetmopterus_TE	Eosqualiolus_TE	Etmopterus_TE	Euprotomicroides_TE	Euprotomicrus_TE	Hessinodon_TE	Incognitorapax_TE	Isistius_TE	Megasqualus_TE	Microetmopterus_TE	Oligodalatias_TE	Oxynotus_TE	Paraetmopterus_TE	Proetmopterus_TE	Protocentrophorus_TE	Protosqualus_TE	Protoxynotus_TE	Rhinoscymnus_TE	Scymnodalatias_TE	Scymnodon_TE	Somniosus_TE	Squaliodalatias_TE	Squaliolus_TE	Squalus_TE	Trigonognathus_TE	Zameus_TE
0	-3470.251849774183	-223.0203134139453	-2290.0719565053664	-957.1595798548715	0.7356290292090875	0.7846133208126629	0.7356290292090875	0.7356290292090875	1.076395791899524	132.47703644695525	0.0	1.1	1.1	0.3906028869818641	0.12544071983199248	0.1614862051408734	0.14978293426654926	0.8367860433061334	0.20910761218815055	0.1574288750827877	0.49723425850513714	0.29106707331067017	0.16077863787709146	0.3568145337741625	0.8579431242131784	0.18660876403894264	0.10984637663258742	0.1560221782704539	0.26694171420968515	0.5662055895605759	0.3491129034858532	0.14743803147689472	0.14867232935888391	0.11070756859279662	0.20074864593230202	0.33502714915352827	0.13869914778368758	0.18291289361446725	0.49178301426110427	0.4835710250750783	0.1414143774606131	0.23575551540862622	0.2082735268475142	0.22611186502673067	0.3373018722116934	0.5179658111279045	0.2402186031037292	0.24424236047644432	0.44040147888036596	0.322264254833226	0.12220406463982073	0.29702594143528005	0.11648683236617069	0.11460521996651857	0.24462095797742953	1543.3889375063113	43.930891408413565	78.55882078006539	65.46122713716802	89.57721322164934	71.2641162665795	84.67905984577801	29.764359272944333	85.58561378137793	86.92641993016913	60.365358305851416	66.02394919379182	27.006813969575667	69.49861139793224	83.62040103406638	51.07200560837681	46.08227520605234	45.239901689243105	17.35348769522531	73.83508265805526	85.4305605520293	60.0835646088286	71.79369525659153	72.00104879421087	71.91197883750421	27.668960905435178	48.83834081663503	75.9574807526757	102.02750947314938	132.47703644695525	90.54910409392254	107.61916476194486	55.76375317179682	25.34561251527827	55.09406694721409	100.83867901691333	45.68852751253941	97.7169409224392	47.95812379208621	20.81535344380644	43.85590432402028	13.05902419660416	61.10707870260225	66.14156903968646	0.0	0.0	0.0	69.30395423999933	66.23858579662942	0.0	0.0	19.391450963782976	44.08652916013587	66.76556920851911	8.473218439492136	0.0	0.0	0.0	73.48354910788072	60.8801178621595	0.0	49.77899611969533	71.70454647204241	15.37917088615923	0.0	9.829321992386323	67.0088555644992	65.78058788003145	70.54029500971728	67.600883752195	0.0	0.0	0.0	0.0	17.626964799721833	0.0	0.0	0.0	0.0
20000	-2717.2238627040833	-219.86768523040973	-2223.4576463874296	-273.898531086244	0.31354796653457656	0.5230805559865416	0.20515755525395568	0.5543458296939043	1.1462983749240463	130.845118566284	0.0	3.249808323554732	0.29820742346611334	0.1546228624597213	0.2038102575070976	0.19393827618934337	0.1348119876124051	0.03153983092323267	0.019591609530306253	0.058308676354821884	0.047873049471408365	0.047256771924078365	0.05020475563872911	0.03411434562685812	0.07925660584617823	0.07382733705078862	0.007624759258341333	0.01417001292343895	0.019364959154117515	0.022417141506204556	0.0033961663870811488	0.00809948064185901	0.020581336350059615	0.0015925884805475285	0.0026076117780975704	0.015038378797485666	0.1344648401629938	0.01943725181484874	0.02747785776167614	0.009348941659049587	0.005572151540111321	0.08951661735526002	0.08287172530963179	0.011289898777483974	0.005336217738037604	0.08905613183082091	0.013021207117160418	0.0009440113764921027	0.008530255996964964	0.017605266703997056	0.024798437553241424	0.012748297141929953	0.015563013222559343	0.017108547753964715	0.007671136337648768	1549.2068044513017	43.97775959023724	87.29338217673677	66.14380491402102	89.29106792355417	71.49903505978287	88.29075357001598	29.547948992923082	88.03784662319808	85.75125755011437	58.5563624312193	69.0279113933566	27.879877836831707	65.68631541226736	86.44410274495196	44.68919912424492	45.15365574869075	44.130062163283526	19.679809434004117	73.5461152991825	83.37548100612331	59.136773643901606	71.62188675931368	72.95105599024075	71.38897772125091	25.8599553972691	49.942457238790695	75.66472996980343	96.78681966552664	130.845118566284	95.76649506718822	94.60970641626444	56.85920110565393	25.24427123839453	43.063055340299705	98.19790422927957	52.14154323283225	97.9995758083643	44.065175234677014	23.45537605113015	42.21027571133722	10.9574193870682	61.840316160208005	65.97868460024148	0.0	0.0	0.0	60.849975555103754	66.31394606231085	0.0	0.0	20.13635810230188	46.11233966404905	66.50900903709197	6.317210175708562	0.0	0.0	0.0	70.46920724326337	61.74669213814518	0.0	49.77631809501662	69.65944190738048	9.111723653282887	0.0	5.556193963749378	64.25077616247155	69.94234198635728	69.90451983689603	67.52939115139756	0.0	0.0	0.0	0.0	19.222882626521876	0.0	0.0	0.0	0.0
40000	-2700.4101112384983	-220.20011494433874	-2222.0924477799094	-258.1175485142503	0.3027785019459268	0.5473405516582858	0.18977820175909735	0.5277659375092855	1.282477578499069	131.31575602743283	0.0	8.374316288649808	0.36191078139074134	0.14622679418582804	0.16728055619521076	0.04682537777671157	0.21897740148470274	0.003295901353241286	0.012783478589763277	0.03244164428659255	0.04062594564932753	0.09592490739044665	0.012162093244026659	0.05844488469887863	0.07195682476739795	0.022138075108713743	0.001189306546321629	0.0009078648369362094	0.018843969969859087	0.00972047699478397	0.004845458689466915	0.014349724893888204	0.006483277192785375	0.0038442965206919315	0.012487351326889802	0.10668667315891366	0.07564265079759078	0.019838188560574958	0.026348155828391784	0.0011127183720437148	0.02816798711271734	0.08802194786233902	0.07548105115090685	0.001900957206482009	0.0017064035776292725	0.023052153783877767	0.03768103513336096	0.006255426386924534	0.0032389384995703953	0.0067887725261283885	0.03781582984097321	0.016069025195881458	0.08074722987143906	0.014024636181005818	0.029971168678353494	1536.781350699404	43.89224888387612	86.34492272524363	68.0834016483338	88.13458234615328	71.16759085884678	86.80556813429584	41.77088117392797	86.89205283294079	86.45458045610816	60.6844972379132	79.75527776518516	29.261685111560702	66.25056286030872	85.65817427977754	46.698225682360835	45.48373176438068	47.25002008829067	18.734182722455255	73.70087159743724	85.6434673509205	61.165727915655836	71.4768306056339	74.13518268372242	62.35221957672027	26.144776724620662	47.34409450407683	75.33421109557605	95.16889091851314	131.31575602743283	90.25658459551833	85.89134605154376	48.2873806741476	29.357067561254702	47.21417272069802	100.89528824115975	48.856463622191214	97.43213996226021	43.90411732573498	22.64326583509725	43.22231560643333	10.892041760258689	61.71048016745193	64.91712554040687	0.0	0.0	0.0	69.05986252730185	66.19320594936363	0.0	0.0	20.759395017952315	42.37684717735441	66.9468613071634	10.555519726766423	0.0	0.0	0.0	73.20885298326951	60.91627110300326	0.0	49.25978342227115	71.05409959321486	13.248973917316547	0.0	12.900058164096855	65.02546934519175	68.66222488271238	68.59519160426753	67.22349202513433	0.0	0.0	0.0	0.0	14.332619641539942	0.0	0.0	0.0	0.0
60000	-2726.3207464546567	-222.94731509527486	-2227.056891126648	-276.3165402327336	0.2878723518074603	0.36963053654856404	0.17883954200604477	0.47651494970103137	0.7086380538447581	130.77694271026297	0.0	18.22050375154663	4.869669339404644	0.18696067719475135	1.1146415291792477	0.04621486701535834	0.21112660987601453	0.0029808761898234763	0.026006630122191662	0.08041496787638167	0.0128598645351116	0.05504945544333177	0.05108328664080657	0.008286319534322644	0.0902379964619087	0.011365849309458274	0.00325913947268723	0.005330419122369853	0.04544797639882841	0.02100240466505549	0.02396877867600059	0.00737036870242665	0.0010933344151735941	0.01451618810223061	0.001660321628744679	0.038745521914281475	0.013900140640242942	0.06208476833268085	0.0509808032215523	0.0150097718648447	0.028586461437789833	0.0812316804050102	0.07623165991434011	0.035407861121403025	0.015766468144014494	0.014250834364394189	0.03177999526802522	0.0305808699119224	0.038349544720895475	0.024066635601404526	0.013238285326674353	0.10130867662465969	0.03502723570444713	0.0025034198372324945	0.006811984176119004	1523.6773834753242	45.91358970512281	87.34492707331029	65.64158671446795	89.81809205970207	73.6766714973895	85.19174068089235	39.269419347602245	86.51823758185526	86.51731306368009	58.95754908955489	65.45112416848987	27.83998102355038	71.84669252697843	83.5631717081764	45.31370902384289	48.68358987391442	47.64545938058248	18.617915278407647	74.51428273959223	85.0863099908603	63.377790266111674	70.08062205478689	72.89210310767103	61.368790631346116	22.63186448380511	47.62260560441121	75.56976153314551	97.25615690523802	130.77694271026297	95.50471329574528	90.05728906084256	47.769470586087785	27.687817947198454	46.7356448293943	95.83971129759053	46.1579197481804	97.80078307077119	48.46663785910036	21.726041924860297	42.64402313672521	13.099085953255496	62.456099345732646	65.85464806398282	0.0	0.0	0.0	68.3070637277527	63.59055179936725	0.0	0.0	16.542596337420527	46.30673011360874	65.19184788633511	16.237874358798678	0.0	0.0	0.0	72.9525832537497	62.69272109316211	0.0	47.416190687662265	69.63131040041694	12.863167972008583	0.0	11.839526450929798	64.1358230716861	69.29119352001952	67.86677696554716	64.32538512054712	0.0	0.0	0.0	0.0	19.811446710489395	0.0	0.0	0.0	0.0
80000	-2712.0019748832133	-222.38978727744936	-2232.5348269410683	-257.0773606646958	0.290386956173634	0.6841363552548334	0.16199909377126842	0.6557851295923852	1.2423935617435113	130.73068660394318	0.0	19.194570551689935	7.18404169835723	0.046919661849833864	0.3940322550346371	0.02329397338968902	0.20922026540126165	0.015512724197732532	0.05818590595922563	0.09006154922875002	0.06253129614177187	0.02880497062329623	0.021294359991779893	0.0032817040319217936	0.1423413046140685	0.010698373278948275	0.015393085936520152	0.04761778051342794	0.02053926568189326	0.02596310794912726	0.008016905574130588	0.0027359748006876602	0.011034773683782249	0.004612687047368901	0.004754747536268723	0.038784551658273554	0.05125043546495009	0.004548142548399423	0.001009051402486387	0.017019871508999196	0.002947290518336134	0.09669516657844004	0.05274280810542458	0.025101174884068746	0.006757742305773635	0.05023837545585462	0.01690418334168794	0.022828139162384596	0.007288040580704668	0.0014299020184154367	0.018067517325089266	0.013145113903503789	0.020066341854772178	0.016168045908651184	0.025643955870935566	1543.2606540454428	47.23861492304749	85.24280780428515	66.9507159804138	88.30929249628356	73.18331084738406	85.65552365223253	44.71602591257194	86.58136545713582	89.65833330272615	59.16140945863538	65.28789524354168	29.793757702172655	70.23060915399476	88.59603642885604	46.86373549313092	47.83279680527951	47.65642718357679	18.801636971051376	73.73255732232931	88.21591018638084	59.14861480431772	69.82930693247579	74.58902051592433	57.76242810898902	23.430064921013933	48.084346115779944	76.95273429581084	99.4872563509048	130.73068660394318	95.02968391208648	87.8236717321318	44.19414183778365	27.586263679159774	45.858963828548056	97.02442660271136	46.16707826274251	97.68059671136217	45.603309331388715	23.1395298211753	43.06068176762736	9.891492190938921	60.46204253278787	65.50771079720579	0.0	0.0	0.0	69.93653713077636	65.9528421496251	0.0	0.0	20.577579551019255	44.53493954822094	63.29846511123126	14.30745393233871	0.0	0.0	0.0	69.8203554230596	60.5877605323153	0.0	48.3377217826533	68.92201123090621	9.908817724443049	0.0	10.799394448030572	66.40771689144856	64.63876593194597	69.89778445254083	67.32250736283372	0.0	0.0	0.0	0.0	16.397652155887624	0.0	0.0	0.0	0.0
100000	-2709.4389903397623	-220.26758317090884	-2220.8104019951134	-268.36100517374007	0.33029306926660046	0.5381837146937837	0.20943147964987163	0.5956243107725206	1.0509469553549746	131.46024305720348	0.0	16.081854644118753	9.7708152722576	0.18813818182780043	0.17551740721813017	0.026513415860365624	0.12958712995903135	0.12225568302373532	0.04335796271559062	0.033247077673271494	0.023677048558750465	0.23444724759589627	0.043886397199625865	0.01713070654849889	0.07730941510066176	0.005717899637277185	0.00034443792970964234	0.018603614202433734	0.03150629608644751	0.004990067917930086	0.05166671493288563	0.0042873337464361914	0.000989346363873795	0.007855210872805421	0.039145748166939394	0.031768339507004986	0.025425660947325828	0.018984812712009937	0.007079595734741161	0.001902319511620169	0.07203728702376057	0.0854897145877521	0.03437456841314325	0.014434377686842524	0.001952014764372403	0.03399872097236196	0.027697863804356466	0.005993903135980184	0.0049457800856471616	0.04319985325369156	0.003045039701151313	0.00871563968671048	0.03713539163444366	0.003735547507201031	0.01993974761547233	1507.7753117997127	45.914340320900386	80.9723324331777	65.72515365175597	91.82059698294483	70.77254188360675	82.96681975586037	45.535704629949684	85.87252628684622	86.3321655713765	61.89903468440447	64.86746250577282	28.925997676002268	67.08071125069992	84.68532982829109	43.43693688346004	45.877186044395444	46.681608933231765	17.916390308341835	78.25529423832121	83.9105146689134	60.44876177465454	70.35528214709005	72.1900270618202	55.64847894642451	33.67303763707117	51.528384153238456	76.93375765314481	96.94915915952433	131.46024305720348	95.53634155377769	84.01612534233732	45.88151886960759	26.555169659799564	45.0466520528589	95.4703414901731	46.19674820063696	97.9133846971968	43.63989608380814	19.8667138409769	42.88592277934603	12.463302967605067	61.3822278514482	65.82123720409997	0.0	0.0	0.0	68.71502348172696	65.68050096166785	0.0	0.0	20.306976728905138	44.3784958672849	65.79775860420331	13.486868670729834	0.0	0.0	0.0	69.96809109251201	62.694088870514385	0.0	49.109355928305646	71.37724670340766	11.040229731760977	0.0	13.03296402448613	66.30470287553298	65.86780753241965	68.40036830365894	67.39944246772893	0.0	0.0	0.0	0.0	14.870747472539973	0.0	0.0	0.0	0.0
120000	-2723.5877115955386	-220.75360942559152	-2237.917928510618	-264.91617365932916	0.22633444334413794	0.3275011820485197	0.16070533913237914	0.4281768919402782	0.5916156206294059	130.75939025024257	0.0	15.620563313980412	11.774154512758395	0.04546062581606738	0.8174737083746346	0.04649489494926611	0.1498809212630817	0.014372860820007884	0.04950601442535367	0.07524053959004201	0.05339571204553133	0.0302434968797962	0.03687367508620657	0.06058399718822395	0.03533386195648657	0.0226618034702878	0.0024535637256903006	0.008769360162786784	0.01951614322362096	0.013942157216335382	0.01142916653164004	0.017892728019030402	0.0023918033755455344	0.0017267490974150633	0.003551769049745763	0.24965786502893128	0.0020056862507238176	0.01222315737017261	0.05052998840277484	0.010778850399513549	0.02071724009559956	0.12060288564179372	0.03175699342769089	0.013459820442119453	0.009905616149399133	0.01742125254946393	0.0056027876745267	0.0033592374670557024	0.010448463917084497	0.022599841422547458	0.00640917556797651	0.011873325288594225	0.025228442724394222	0.01684938968103979	0.0049807986004996325	1564.6705903105408	46.20906437324185	72.25739021327661	66.10115079832927	91.47454854340087	75.84954497290897	85.42257117957764	49.82535924878346	86.25419766891028	86.93613238791417	60.64838594793056	65.2150457193244	32.265274532426275	66.82767722594683	85.10880808505121	52.31061999265408	43.558122867858195	50.9718915699222	17.253644283638625	74.34143909409264	85.55492489157523	60.297577586123055	72.29231061495267	78.16347224930956	56.64399550001751	26.58212855689861	47.76356747688727	77.20860014807879	96.55199013548446	130.75939025024257	97.14031254046218	87.10799186763627	46.73440296638423	25.089742955569868	52.62791022994192	95.40211798842758	44.21844205718318	98.9888616413401	46.87538686583047	21.19091913950065	38.05902713556216	6.396633283386842	60.78890607451244	65.32662881073247	0.0	0.0	0.0	63.53593530720018	65.34363400243497	0.0	0.0	16.94858667553309	46.00146273119186	65.55711827590794	14.059328103248118	0.0	0.0	0.0	68.32129914731583	60.78571692767977	0.0	47.06826778558566	71.59956076080539	10.876791263314903	0.0	7.282667330939997	66.32052722283801	69.70328814269445	69.27884450336144	68.29559181323204	0.0	0.0	0.0	0.0	9.804508759016022	0.0	0.0	0.0	0.0
140000	-2708.864032906207	-220.42068492952114	-2225.854278325656	-262.5890696510296	0.3354735157788951	0.44336545155134055	0.18297844770101632	0.6731943183194354	1.2280902958224724	132.1706706468699	0.0	15.605963018604768	8.49493882163451	0.13964642064980073	0.14708735929933656	0.037289830180453655	0.08254730302313396	0.08654477355126554	0.026605109055036127	0.09009767990945575	0.04859342045376887	0.05915221026061257	0.05375888646801823	0.05439741588983559	0.11301602155729147	0.04575789017149684	0.002746955606596651	0.01433088604446329	0.015875846411247993	0.006257452593813221	0.06147285420483185	0.008883825710855584	0.000444033155098944	0.0006403956908865184	0.0022122865081560883	0.01547643284170653	0.10652546361178723	0.026847272479048074	0.0003773025004240651	0.0017423832456375991	0.018504435927912538	0.27468806081160324	0.036793766308829995	0.0023699579934687784	0.00211220290357141	0.033067541816720086	0.012877004762080448	0.0185469862882104	0.015325873106478606	0.0018624918045499394	0.010993531770722346	0.011118545919884468	0.07919923537913616	0.007239973193260489	0.008348933528923595	1534.9751588849954	48.649799358761044	63.08828188985427	65.50384161859175	88.7581223135369	72.63598986436418	82.66992387946287	45.92025130759975	86.59492277824727	86.02742022908731	59.63473243537679	67.15470666807437	43.04423001505193	67.82645735097128	83.83625400740792	47.28880566928176	46.24604643610313	47.43641250936334	17.174231184045286	74.30989268890453	82.43324389792298	59.26146465726988	70.53829485773727	77.58464971836544	56.9967878987907	25.138474577872874	57.38535371036371	75.74210343556926	94.45019955591246	132.1706706468699	102.48440253268375	81.66162777689749	49.2663866712739	31.444873015189643	47.43811402782628	104.800465695321	50.14296266537502	98.50202888018438	45.69118367329886	19.236977624260607	41.57528218419456	10.42625176816403	60.586680913710325	66.12745819251215	0.0	0.0	0.0	69.3093177769964	65.33545097101029	0.0	0.0	21.3168661975595	45.779646345784	66.87421084899715	12.14849905971539	0.0	0.0	0.0	72.9900094424519	62.710651649963246	0.0	49.88303804014527	67.56778931375658	14.588782273219582	0.0	10.902932673370866	65.88212335700678	66.9462980081459	69.89915518936067	67.69952795858683	0.0	0.0	0.0	0.0	12.645456673424405	0.0	0.0	0.0	0.0
160000	-2726.1320936975644	-220.25657886768485	-2223.343925213965	-282.5315896159145	0.22939179036042265	0.4418022645671515	0.15839780954309382	0.4071867913597438	0.6243230511945348	130.78658325359177	0.0	19.52290325397377	5.768717978240651	0.14253677166526071	0.3282388442016925	0.12393603351643462	0.04549822296770032	0.13671307295650614	0.08549661925727801	0.168885597319505	0.06012155457356634	0.05388218496712987	0.13357469063240177	0.0698825385842835	0.033309498369651434	0.010142625820964526	0.01380774197601586	0.013712481351598787	0.02678313100212121	0.0381822695725203	0.005430076862483949	0.0002849091354188252	0.006901450613324927	0.03563759898654539	0.019426390655022392	0.055778558077718365	0.038013182238844055	0.0459096124962307	0.017302056040709213	0.021228720325982577	0.016114819773312247	0.1952903722381198	0.048295808366287316	0.012804787100488086	0.011061257766598089	0.04763371167887552	0.04989251782568395	0.025593731447309673	0.018179499179603594	0.008329874239424759	0.01310566606933431	0.03384285070359133	0.03498563489858441	0.0028601718619704875	0.010333353058574524	1498.3091523776666	45.379985574629295	56.52541014930855	65.62144730352148	90.25274326961924	71.91806935250135	83.42136047969572	42.815254509925104	86.02785150532111	87.20474077497036	59.764538663644345	64.4990861035368	28.52428490303753	68.52038000984108	83.8945389735371	50.716199416548754	47.08142392100888	53.47967505586597	18.087371508314487	74.16921830178478	82.39209278174208	59.22602216958014	70.08374343723527	82.3281025454339	64.39661727338141	22.500547065677555	52.90531663690806	77.01889209191818	95.03879500553512	130.78658325359177	95.60404612834643	74.51648402890848	44.25850804168252	37.69206044287862	38.34152561736585	96.07647920877342	44.33598086579728	98.00178518218006	52.04045252138801	19.03335679112955	43.409741902206626	13.485732821107788	62.48132366398623	64.71338077584478	0.0	0.0	0.0	68.60461818696898	66.11429273508735	0.0	0.0	19.077521701858004	44.568894725877044	66.75810303637192	11.66704123162436	0.0	0.0	0.0	69.61346262152742	60.9532624797068	0.0	49.51209093177077	64.72132122719754	14.941231004188658	0.0	10.079734340349368	66.69811159825029	69.15747869278134	67.49511640012378	67.36790663923647	0.0	0.0	0.0	0.0	14.751451772333672	0.0	0.0	0.0	0.0
180000	-2736.3696105586137	-221.5365302767131	-2228.312950249228	-286.52013003267257	0.4186133357015814	0.44203739683308174	0.16990335542251925	0.5961905177120386	1.248339537848443	133.15266368847278	0.0	14.280413875075268	14.380856514623362	0.10289533397993629	0.547578005855771	0.0871374087745918	0.08250664527780868	0.02593935125005381	0.13781777577312562	0.03028370927196526	0.06507160423323524	0.048681759738949656	0.05521587233416305	0.06756888794189067	0.10244525836085584	0.014756239514168172	0.013376424222951185	0.01831238055624234	0.05876329364439794	0.005033667742992193	0.01593870309222316	0.0015423728144522287	0.022408002736234	0.015199537894750807	0.054311852460378396	0.02136210718233247	0.041694423447912285	0.13972161576621953	0.08168375230289907	0.026296942301469835	0.05699252042282309	0.15158017087874867	0.05181712579709361	0.015729280495535628	0.03048386135700653	0.07931693615715003	0.04954926326236873	0.011462610694753473	0.059964228894004	0.013058186396048124	0.000501160985992141	0.031555576831566685	0.009396436411229128	0.024576011138546336	0.00024490639064481053	1503.180230910129	46.692629061844535	57.473020182048835	65.8043957346056	88.57310064841195	70.94803208442782	85.85483956495715	36.790531646163686	86.64122349295441	86.10623718757432	58.864317573476455	67.99985573045096	27.426872257827423	69.59312182585043	88.25077047765731	45.58968441455696	46.98413934431265	48.337357649541865	18.26330504406433	79.10866836314746	85.26430036106566	59.337468949642876	70.23108177114	79.02148167236295	57.468721329732894	29.388686612656873	48.61200605734895	75.69880269017011	95.86506454002034	133.15266368847278	99.86339244379444	75.8275316708357	46.27183954466839	31.76294228902686	36.70373711748704	97.20031378484279	46.50948681696969	97.45505773167302	52.73005864465766	25.042344674132536	42.75696911255415	9.994617775230664	60.45342567153468	65.13237833761124	0.0	0.0	0.0	69.67042210921575	64.58641542467683	0.0	0.0	19.94267461384625	47.878343798323804	67.03251201282431	16.240886617073926	0.0	0.0	0.0	72.76128867520907	60.484159795917115	0.0	45.36638085291	65.72020415351685	13.470404271285076	0.0	12.204302381774916	65.59890488837574	70.81542090084885	68.42317748377337	66.07530235556828	0.0	0.0	0.0	0.0	10.920662532375424	0.0	0.0	0.0	0.0
