clade	species	ts	te
0.0	1.0	45.89856421844283	41.782514558552165
0.0	2.0	46.02109873850915	38.062667772042154
0.0	3.0	15.210797588309024	13.007329561353174
0.0	4.0	66.21492004875618	60.59077139077983
0.0	5.0	66.06050284333101	61.580124442074116
0.0	6.0	82.92550173188646	67.00914844898956
0.0	7.0	85.99430468984566	82.53728181594192
0.0	8.0	18.53341296934614	0.0
0.0	9.0	20.918353380344467	18.38631655010609
0.0	10.0	26.508737654907673	14.90316914635178
0.0	11.0	6.167937569026344	0.0
0.0	12.0	28.930448102805734	27.18023796284867
0.0	13.0	84.46590044364936	61.15389423895288
0.0	14.0	78.24074965813985	66.4095295640099
0.0	15.0	45.6682423041397	41.49383902438999
0.0	16.0	6.374298628971399	0.0
0.0	17.0	75.429069661806	73.1917943241489
0.0	18.0	85.95485503507747	84.61090329434003
0.0	19.0	84.84853217683057	83.11639692967282
0.0	20.0	71.33512134990401	65.35087790078391
0.0	21.0	69.32270166275875	67.8847699448237
0.0	22.0	84.37394490938983	72.57520206489805
0.0	23.0	6.0686233032378745	3.939603756124244
0.0	24.0	22.303625234593035	0.0
0.0	25.0	16.000667881630545	14.025351035627555
0.0	26.0	59.26398989867807	58.06868571219586
0.0	27.0	45.85972739687881	41.738959917907636
0.0	28.0	18.892560635546868	0.0
0.0	29.0	20.026571655394434	17.22284036313111
0.0	30.0	27.61106174647953	19.179095418825852
0.0	31.0	53.607957232402875	47.395198651328904
0.0	32.0	57.60456194163523	44.05034903786401
0.0	33.0	70.49454300464082	67.44975035347588
0.0	34.0	83.98884650426113	69.67984342830533
0.0	35.0	47.37937952347236	41.163512222300824
0.0	36.0	20.470433902289084	17.685486803854413
0.0	37.0	33.82853043626224	15.839460178799474
0.0	38.0	45.7380568854952	41.49336393062157
0.0	39.0	15.399604384443748	13.26908840296008
0.0	40.0	76.95084683042019	74.43282417783652
0.0	41.0	70.40090654082695	64.51320710473158
0.0	42.0	83.06060656859488	81.2494053234114
0.0	43.0	26.212966677341754	24.578003561452352
0.0	44.0	21.153574100878245	3.341513456870486
0.0	45.0	57.14032413352212	35.285854834253904
0.0	46.0	65.31175333371925	44.80112779890288
0.0	47.0	68.9850474714625	67.58600452688154
0.0	48.0	34.325086737492704	32.6348963799828
0.0	49.0	6.556367605853849	0.0
0.0	50.0	23.967958313005397	21.345535661118117
0.0	51.0	24.34127055472554	12.410495988059788
0.0	52.0	49.303302444840185	37.29290097727586
0.0	53.0	77.46455437353072	65.75177455891456
0.0	54.0	70.39378859440487	65.9346338651695
0.0	55.0	95.32053071487647	94.69014124666917
0.0	56.0	74.6905636810631	69.10747318797664
0.0	57.0	128.36953079808404	126.84931744764339
0.0	58.0	101.61389327544985	93.49896261518289
0.0	59.0	104.66667567109027	94.58273301397927
0.0	60.0	111.31335040768836	98.18438897699943
0.0	61.0	114.10719242775582	94.74518745023553
0.0	62.0	67.93027226551794	66.60338766321982
0.0	63.0	91.11258378395108	71.79201845580867
0.0	64.0	77.24080891563968	74.56721802575785
0.0	65.0	6.150525478690135	0.0
0.0	66.0	27.601687791008843	26.033358033915732
0.0	67.0	45.992741497189854	42.00603400053173
0.0	68.0	6.211944298592102	0.0
0.0	69.0	17.30118710343043	14.56049941826551
0.0	70.0	6.187353072686858	0.0
0.0	71.0	33.55323429792049	32.526068748943125
0.0	72.0	6.299968312820409	0.0
0.0	73.0	66.06807734587758	57.222224425714515
0.0	74.0	77.33810124917939	74.65122979858214
0.0	75.0	49.694810883333965	38.030521372665014
0.0	76.0	46.054929245150774	38.99651093952298
0.0	77.0	30.662316012235873	13.505397526265062
0.0	78.0	6.214059149554036	0.0
0.0	79.0	13.291939221295102	11.448983087288042
0.0	80.0	69.30978830396958	67.89417288906571
0.0	81.0	74.31171003060618	66.07902907225615
0.0	82.0	74.63645273573071	72.10313192692084
0.0	83.0	6.684986847123033	0.0
0.0	84.0	66.84039146709979	44.141240844179926
0.0	85.0	34.18911161890265	13.862674439746426
0.0	86.0	72.39504710369566	61.927184554115826
0.0	87.0	69.38695971929528	65.66070939271114
0.0	88.0	65.77253138060445	40.30445421611276
0.0	89.0	77.30014558914114	74.46288437209779
0.0	90.0	21.343231703338947	1.6503533205070955
0.0	91.0	54.25525495698407	50.415027261420605
0.0	92.0	4.243063262329285	0.0
0.0	93.0	64.3673039939409	62.368371099387446
0.0	94.0	82.60817828741484	67.22245847926523
0.0	95.0	54.12057044922148	39.88671010706525
0.0	96.0	54.115705126622224	39.48817473755553
0.0	97.0	74.60659697645806	71.2313438393971
0.0	98.0	45.53058112905495	41.428785804956775
0.0	99.0	23.148871726665746	0.0
