"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-92.5436415943103	189.225214223103	28.5176302993528	3.25294962814878e-07
"OU1"	3	-77.2142570781544	160.707583923751	0	0.506759706890166
"OUM"	4	-76.1455389788124	160.761666192919	0.0540822691682479	0.493239967814871
