"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-58.9140285937305	121.965988221944	6.84853935615327	0.0177654038931771
"OU1"	3	-54.4191895491743	115.117448865791	0	0.545401730127127
"OUM"	4	-53.545402293644	115.561392822582	0.443943956791585	0.436832865979696
