"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.3661373913886	124.87020581726	8.41610615423561	0.00791624875638069
"OU1"	3	-55.0875149477912	116.454099663024	0	0.53217401348179
"OUM"	4	-54.1376959947622	116.745980224819	0.291880561794258	0.459909737761829
