"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-98.777983738006	201.693898510495	33.8886533069426	2.52787654230377e-08
"OU1"	3	-81.0757781076082	168.430625982658	0.625380779106166	0.422458170822705
"OUM"	4	-79.667328484129	167.805245203552	0	0.577541803898529
