"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-71.341252957855	146.820436950193	14.9221602807338	0.000305284395233943
"OU1"	3	-62.8096034510086	131.898276669459	0	0.530897328166056
"OUM"	4	-61.8382421986317	132.147072632557	0.248795963098445	0.46879738743871
