"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-120.202272411062	244.542475856606	73.4859058058896	9.07561876774377e-17
"OU1"	3	-83.92215438178	174.123378531002	3.0668084802856	0.177496150700385
"OUM"	4	-81.2929909077111	171.056570050716	0	0.822503849299615
