"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-79.5070507641514	163.152032562786	19.3504181359316	3.26528547970947e-05
"OU1"	3	-68.7612723297061	143.801614426854	0	0.519769829102612
"OUM"	4	-67.7447016578391	143.959991550972	0.158377124118374	0.480197518042591
