"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-76.2737707385574	156.685472511598	17.8831642774261	6.9095988221889e-05
"OU1"	3	-66.2616192333648	138.802308234171	0	0.528120000336831
"OUM"	4	-65.278605253182	139.027798741658	0.225490507486626	0.471810903674947
