"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-71.1527809137916	146.443492862066	14.8343320762588	0.000328400666246363
"OU1"	3	-62.6650455091827	131.609160785807	0	0.546560587185098
"OUM"	4	-61.7567942853533	131.984176806001	0.375016020193442	0.453111012148655
