"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-64.9167124937512	133.971356021985	11.2430981698065	0.00188208465618229
"OU1"	3	-58.2245940423684	122.728257852179	0	0.520052156280829
"OUM"	4	-57.2130156212371	122.896619477768	0.168361625589768	0.478065759062989
