"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-97.3114356994396	198.760802433362	31.5115594164579	8.19844270642254e-08
"OU1"	3	-80.7696426217164	167.818355010875	0.569111993970694	0.429337133233761
"OUM"	4	-79.389327390805	167.249243016904	0	0.570662784781812
