"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-70.0891300618115	144.316191158106	14.6858193106592	0.000339113533071698
"OU1"	3	-61.6756510400023	129.630371847447	0	0.52399876815849
"OUM"	4	-60.6766733728595	129.823934981013	0.193563133566499	0.475662118308438
