"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-102.708146977362	209.554224989206	38.944418886553	2.3705768490463e-09
"OU1"	3	-82.9120925310213	172.103254829484	1.49344872683147	0.321535463396724
"OUM"	4	-81.0696089336794	170.609806102653	0	0.678464534232699
