"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-64.9267615294235	133.99145409333	10.601270763909	0.00261006408225162
"OU1"	3	-58.5555567809894	123.390183329421	0	0.523224253723915
"OUM"	4	-57.5582509015245	123.587090038343	0.196906708922327	0.474165682193833
