"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-60.8225297507349	125.782990535952	10.1099893799554	0.00343847251873855
"OU1"	3	-54.6969656942776	115.673001155997	0	0.539165205415269
"OUM"	4	-53.7656782472525	116.001944729799	0.328943573802007	0.457396322065993
