"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-69.3282726985827	142.794476431648	13.8858127576518	0.000515003045573735
"OU1"	3	-61.3147969532773	128.908663673996	0	0.533427898871076
"OUM"	4	-60.354053478881	129.178695193056	0.2700315190597	0.46605709808335
