"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-65.9862218631713	136.110374760825	12.1955075975822	0.00123698326324117
"OU1"	3	-58.8178986979007	123.914867163243	0	0.550281167913757
"OUM"	4	-57.926700616136	124.323989467566	0.409122304322892	0.448481848823002
