"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-59.7248183049747	123.587567644432	7.65223859625357	0.0121970071772736
"OU1"	3	-54.8281296403684	115.935329048179	0	0.559649058724479
"OUM"	4	-54.0001975228478	116.47098328099	0.535654232811027	0.428153934098247
