"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-68.1423910245912	140.422713083665	12.2579534087246	0.0011457255210322
"OU1"	3	-60.9428449537494	128.164759674941	0	0.525849359808776
"OUM"	4	-59.9529947244866	128.376577684267	0.211818009326691	0.473004914670191
