"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-121.182006666116	246.501944366715	75.5621516075175	3.23863939475439e-17
"OU1"	3	-83.90785218206	174.094774131562	3.15498137236406	0.171151155676832
"OUM"	4	-81.2346022619519	170.939792759198	0	0.828848844323168
