"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-102.50350614986	209.144943334202	41.7608676233004	7.77665140828627e-10
"OU1"	3	-82.8663534470476	172.011776661537	4.62770095063524	0.0899823482614197
"OUM"	4	-79.4567437378038	167.384075710902	0	0.910017650960915
