clade	species	ts	te
0.0	1.0	46.471433155344286	40.620304920261766
0.0	2.0	48.811606329472305	12.158020832943901
0.0	3.0	66.95561764334956	61.50960219479527
0.0	4.0	86.80846237144219	65.40534097324985
0.0	5.0	69.96656829055243	0.0
0.0	6.0	86.1315466621089	0.0
0.0	7.0	36.01649143754813	0.0
0.0	8.0	89.05233720166012	70.4804930992565
0.0	9.0	86.63996112963515	65.8930734396273
0.0	10.0	60.78517345220671	0.0
0.0	11.0	67.14695203369482	0.0
0.0	12.0	35.478616892930674	17.350141255493792
0.0	13.0	65.55459992383238	46.56441815688369
0.0	14.0	84.98460167540247	65.19762058734116
0.0	15.0	48.77715656603843	14.77363262740419
0.0	16.0	47.05772716043219	0.0
0.0	17.0	47.06781414483823	0.0
0.0	18.0	24.849517806959653	0.0
0.0	19.0	78.33080736032714	73.7985533340238
0.0	20.0	87.35825369245632	60.09851418527875
0.0	21.0	60.13706545846059	0.0
0.0	22.0	68.71853455939046	47.60027624911555
0.0	23.0	67.90021463069432	65.83904464903625
0.0	24.0	58.458938659295704	10.69097054235309
0.0	25.0	37.26306894971996	0.0
0.0	26.0	48.742643342027534	11.698253799150095
0.0	27.0	76.83234306586975	65.03079418535661
0.0	28.0	96.36092331908687	69.66833615773277
0.0	29.0	128.93610771422462	66.05040023131947
0.0	30.0	93.63497609173481	65.95207692343418
0.0	31.0	81.67327279697004	0.0
0.0	32.0	49.69788168491948	0.0
0.0	33.0	32.99737446681862	0.0
0.0	34.0	41.293813935446465	0.0
0.0	35.0	96.01851150577427	15.711689024200163
0.0	36.0	46.9646538859481	0.0
0.0	37.0	97.42527632177188	0.0
0.0	38.0	48.904654023699194	0.0
0.0	39.0	32.28409211016821	0.0
