it	posterior	prior	PP_lik	BD_lik	q_0	q_1	q_2	q_3	alpha	root_age	death_age	hypL	hypM	lambda_0	lambda_1	lambda_2	lambda_3	lambda_4	lambda_5	lambda_6	lambda_7	lambda_8	lambda_9	lambda_10	lambda_11	lambda_12	lambda_13	lambda_14	lambda_15	lambda_16	lambda_17	lambda_18	lambda_19	lambda_20	mu_0	mu_1	mu_2	mu_3	mu_4	mu_5	mu_6	mu_7	mu_8	mu_9	mu_10	mu_11	mu_12	mu_13	mu_14	mu_15	mu_16	mu_17	mu_18	mu_19	mu_20	tot_length	Acrosqualiolus_TS	Angoumeius_TS	Centrodeania_TS	Centrophoroides_TS	Centrophorus_TS	Centroscymnus_TS	Centroselachus_TS	Centrosqualus_TS	Cretascymnus_TS	Dalatias_TS	Deania_TS	Dracipinna_TS	Eodalatias_TS	Eoetmopterus_TS	Eosqualiolus_TS	Etmopterus_TS	Euprotomicroides_TS	Euprotomicrus_TS	Hessinodon_TS	Incognitorapax_TS	Isistius_TS	Megasqualus_TS	Microetmopterus_TS	Oligodalatias_TS	Oxynotus_TS	Paraetmopterus_TS	Proetmopterus_TS	Protocentrophorus_TS	Protosqualus_TS	Protoxynotus_TS	Rhinoscymnus_TS	Scymnodalatias_TS	Scymnodon_TS	Somniosus_TS	Squaliodalatias_TS	Squaliolus_TS	Squalus_TS	Trigonognathus_TS	Zameus_TS	Acrosqualiolus_TE	Angoumeius_TE	Centrodeania_TE	Centrophoroides_TE	Centrophorus_TE	Centroscymnus_TE	Centroselachus_TE	Centrosqualus_TE	Cretascymnus_TE	Dalatias_TE	Deania_TE	Dracipinna_TE	Eodalatias_TE	Eoetmopterus_TE	Eosqualiolus_TE	Etmopterus_TE	Euprotomicroides_TE	Euprotomicrus_TE	Hessinodon_TE	Incognitorapax_TE	Isistius_TE	Megasqualus_TE	Microetmopterus_TE	Oligodalatias_TE	Oxynotus_TE	Paraetmopterus_TE	Proetmopterus_TE	Protocentrophorus_TE	Protosqualus_TE	Protoxynotus_TE	Rhinoscymnus_TE	Scymnodalatias_TE	Scymnodon_TE	Somniosus_TE	Squaliodalatias_TE	Squaliolus_TE	Squalus_TE	Trigonognathus_TE	Zameus_TE
0	-3526.520049386583	-222.10463082149536	-2297.383808423188	-1007.0316101418998	0.7838678594846868	0.7838678594846868	0.7838678594846868	0.7838678594846868	1.0	132.25997346973708	0.0	1.1	1.1	0.2535262934922191	0.314180222681743	0.1688999225574267	0.5866308462270496	0.17609748834841268	0.5116897823979776	0.8448228258120095	0.201526327141067	0.21729922138819277	0.37851503576760936	0.24794343638477823	0.1237981926776798	0.1450449253160057	0.43121941549433174	0.1898139301946554	0.2074278082706803	0.4565295867620568	0.2853123524916412	0.20466725396381807	0.20989800570624945	0.3365758175947616	0.38412490511542596	0.5398228719927286	0.2721532669025205	0.565661319302568	0.13868859887322474	1.1200784816172595	0.21404103207995234	0.17425213625184346	0.36452314045205225	0.3218522866012839	0.3577502915398064	0.12852277945426235	0.5217421042171301	0.22601005495084034	0.18327626533624108	0.24938576666290968	0.4185130819250704	0.21660907657186484	0.4400089986947048	0.18209347631128112	0.10146600951065544	1490.974989798202	43.626469693388735	50.57880294491269	66.38558890157327	90.10660172295472	67.233265521726	84.30823300305406	26.68967583812437	93.98583401569162	90.16350314555288	60.15399599314125	65.31399478856022	31.0057085197025	67.22394490420717	84.35541322849481	45.90157889480734	44.53375411763278	49.09317465673937	20.42253966271825	73.94238545959045	82.94280368889855	59.355836800164596	69.52044504132427	66.09261242361775	52.83017590780662	21.588799323343622	52.857773887249195	75.44934875688121	96.42332432487487	132.25997346973708	101.98980803107693	81.62079481025364	58.366769976519436	29.651549850607697	43.721284614381815	97.36690883211432	47.94699839369914	99.0119468384117	47.06654204042274	24.362646876999626	43.53341744188937	1.6586583451311632	62.71427687190172	64.75566196691183	0.0	0.0	0.0	76.03839914702176	64.09679286308752	0.0	0.0	20.59245770591162	50.221223544175395	66.3764656446857	13.614376561744571	0.0	0.0	0.0	73.45696376839798	58.51908752062755	0.0	48.33285063302402	66.01241178949702	8.497829475158774	0.0	8.064498082223285	65.30025421376632	66.50379756380373	65.69424437773534	63.0923565578627	0.0	0.0	0.0	0.0	17.399795028198074	0.0	0.0	0.0	0.0
20000	-2715.2128953244314	-220.89780744038708	-2225.7086773137357	-268.6064105703085	0.47002614514357993	0.6521901421345253	0.2341624389251348	0.5022612493766861	1.659222297126983	130.87646472321111	0.0	2.801713703342367	0.8884575779982523	0.03866565044676334	0.7815566261362114	0.023222915164465	0.24982121252843859	0.013507602055032817	0.08528517553137546	0.01854855755385474	0.0480751559754237	0.11559007850629004	0.018624792902408885	0.06125267021381849	0.09497726031710671	0.017662216804045373	0.00716587808946458	0.07134968681033776	0.020301915170484616	0.050126024860552516	0.019175205847479237	0.016458447469655954	0.00552429902609069	0.001884333624174502	0.016855860075357953	0.08324414738180377	0.09491398107051152	0.010777324185091357	0.011231371579852071	0.032013458104803084	0.007538992078681308	0.11258722030765984	0.07658968276385232	0.008126874634927355	0.009877574348101548	0.051189411253950885	0.011723584278204182	0.028618712291295926	0.017520780695251262	0.0184487906511288	0.019044118968721376	0.027379466611883032	0.0313823796001559	0.006727619944334924	0.0067454597181045295	1452.3832957191014	45.22452704486948	45.98461387897771	67.68294924415048	89.71623282003404	67.30616818016273	85.27590665329507	24.554326775749008	85.73699839421643	85.23319536496217	60.81914831365802	65.83879918390666	32.23631717764469	66.84641706968242	83.80906281126315	46.21222584511049	48.745083203327624	47.149872125014404	21.09106244236069	75.70562154324018	85.1377517452751	59.818979327274214	69.20976679815278	66.29657031565083	51.17746643672031	27.995819361905287	51.80924811495019	78.17303798411369	95.08016303720069	130.87646472321111	96.71103156200101	80.36699064977928	50.983487011107435	31.42965969597656	33.95801841986363	95.98513039127953	51.72278327586908	99.92973953688599	51.15069853618451	22.835140701967944	42.54755072537438	13.15736350390059	61.68201465481113	65.34280845397048	0.0	0.0	0.0	76.06968942414133	66.11710444860522	0.0	0.0	16.39941254858892	46.1891754699873	63.77545523716653	17.792044629666314	0.0	0.0	0.0	72.48754914669539	61.5073021926003	0.0	48.40909940775871	64.71362200956199	10.243360394774657	0.0	9.165280088021952	65.95968703983475	67.16604803146843	67.6579512761282	67.78204467236485	0.0	0.0	0.0	0.0	19.26861662247195	0.0	0.0	0.0	0.0
40000	-2710.40262792067	-221.43070019933378	-2227.254869337867	-261.71705838346907	0.3464742814161881	0.4321928804307223	0.1902445618994722	0.6190850831023296	1.2815115166760818	132.40439057108458	0.0	4.746009666873869	0.5935725110331638	0.13784123238529156	0.3814258038635725	0.0245638392646008	0.268123756263937	0.002203108241020849	0.03164851779186589	0.0033823862136737005	0.15199418243139312	0.04295955759985905	0.026646632723015103	0.05381930559050218	0.07097512203673227	0.02350197174484471	0.004842480421633589	0.05630819252746949	0.020282972074769177	0.05153120393620856	0.0004565955211249472	0.008464238072458758	0.019062541695844315	0.00216248480075838	0.04625582433733552	0.015901289760529257	0.15908989150332944	0.020828109061132548	0.053756218195734826	0.018824321251845886	0.04729292697673574	0.1262589397157303	0.037756706413800745	0.0003731144557874257	0.018517617749080516	0.04910065154270182	0.010799472797654568	0.024463351850471268	0.013493774741375999	0.0035432451146879492	0.020803255022562243	0.009857366012878961	0.022407373512992396	0.0329592843055383	0.010699853679055035	1484.731492126916	54.266409139204086	48.580705055448966	69.5328967592526	89.1244392494798	67.41788886788626	85.80189731084872	25.01143830113881	85.63048353267702	86.28243708260301	60.14520724675658	67.21388379234416	31.0002506419554	68.8004381119871	85.08718878222545	49.3768266180023	52.97446283957148	46.62954836929687	20.43527204949442	79.88634466760173	85.62801679095128	60.463598539600696	69.44536286414501	66.1376942741066	51.71937609861603	23.850769821723784	51.31288469789032	73.89708584564141	96.48324549053682	132.40439057108458	95.27422796472463	86.48095950975086	45.34608507790466	33.779808240957664	35.808742998990276	96.84150524229133	49.9882009955778	98.62368428155851	45.558959398007254	24.21936864343948	39.35935496109117	13.329275243688853	62.825051555315284	66.22125784759842	0.0	0.0	0.0	71.75406472756274	65.23411096620897	0.0	0.0	17.744832378769907	49.464905497663324	65.73383542698026	17.367663474434245	0.0	0.0	0.0	69.68188720485304	60.715236766101974	0.0	46.677020716360126	66.02142308885041	12.199243689997527	0.0	8.466688871704832	65.39843777816763	72.8191479424061	67.45986542494902	66.8417022987233	0.0	0.0	0.0	0.0	6.415487776930738	0.0	0.0	0.0	0.0
60000	-2699.728637650116	-221.10002658812192	-2220.8653232359534	-257.7632878260406	0.5245440969584151	0.5085484878720391	0.20540923452861262	0.5881927822586538	1.1648071185834938	131.50936777370973	0.0	14.011506089147233	0.6620727802479132	0.012601224448650809	0.5013448321465127	0.25096561887244717	0.1683255937712118	0.03461437448865683	0.024787613456765924	0.00445146894436136	0.08988989701862395	0.02781094889038627	0.017117502374786542	0.05628963090493199	0.15142041039200865	0.04431494867415588	0.0010097856995691832	0.060501188714799446	0.029322914527229214	0.030631677418731035	1.5319587499398475e-05	0.008037483638201616	0.01997220836277367	0.003961826294370971	0.0047898060921773246	0.02988971987318683	0.007736430796965184	0.05777428246177905	0.023645087502060704	0.02710486566056194	0.04831325777268303	0.281423513906172	0.019394527592448703	0.010037561718566205	0.015366202066002447	0.02118278719001232	0.04180568996972258	0.0032047694075914724	0.00016457582845139278	0.005525822209317557	0.01848217243314213	0.004017459409597403	0.02492257088751246	0.04475815029271028	0.005927362744376037	1451.8176962303448	46.11014210968423	44.58582946240932	65.83694857683132	89.60399207895155	67.24530421185396	84.89856086961858	30.952109634935695	85.6949304971961	85.4049077449956	61.09201416653683	64.99132583036692	34.30957098822712	66.74685496831815	89.59813911882236	46.821628154453	45.37649142416765	48.7885385178498	23.533344600167762	82.34540641355339	84.09967810886363	59.59786072891668	69.07965996064733	66.35846404399281	49.46139097087428	29.571529957807126	49.679875798965796	76.01959947832219	95.37857372834105	131.50936777370973	91.70360187098508	78.12535131705687	45.47675492039349	30.355293101969853	32.763003016974416	96.92850056079986	46.41631241992488	98.1223346804306	46.47901699755075	21.32174161298528	43.46384084289514	6.893144816116846	62.850322807824206	65.73422868422273	0.0	0.0	0.0	74.55146435534974	65.94984802538264	0.0	0.0	20.36003234067635	43.351251109635044	66.3350381101537	8.99506268192904	0.0	0.0	0.0	73.26873413267406	60.57526226426121	0.0	44.98249169486834	65.64411020801423	8.592541424834023	0.0	12.494058162069152	65.34023826128208	73.02219351943681	67.49507569284825	66.08963796884869	0.0	0.0	0.0	0.0	14.577677084783893	0.0	0.0	0.0	0.0
80000	-2729.1944584742173	-220.2038308431276	-2242.6161666221788	-266.3744610089111	0.4148696725122322	0.49894568578444803	0.2028198208041264	0.4749861650268472	1.0640588786909464	131.51915586264423	0.0	6.5914648819121275	2.2684932380776366	0.1569884160705642	0.46966980321801255	0.06345433487462188	0.04606179824913329	0.034689874572101397	0.037771085475728695	0.02865814952461264	0.1236439503464026	0.010632830753415305	0.003891439614854297	0.021546787134781864	0.14127623900737657	0.0016635390312200553	0.031152751713788698	0.05598309733050907	0.012078404602583163	0.019731576993784045	9.703150283842746e-05	0.008333467564293384	0.014050194497237899	0.025158250140777574	0.014216462525810642	0.041880858540483686	0.026059599998548125	0.03705991095680203	0.013837140306211974	0.06756398588222608	0.04852668841140137	0.046975934655162865	0.1491604353113581	0.009812446258875307	0.001814831925262431	0.060739690717876105	0.010814561596281158	0.018486412792793616	0.006988013645331317	0.01751056536469648	0.014824103051116642	0.015655170124505218	0.02055301742050705	0.00579565388323607	0.006190605533261313	1500.781089677657	46.200318217569354	45.54137085067768	66.80381095424009	94.15552188882114	67.27305490241862	83.89806076194026	30.71905423462883	87.93632029717311	88.59876309416924	60.2548968492292	66.7636896288624	35.486704660809025	66.31250100721599	96.4353173230568	47.66981394482319	48.05738335811558	46.91191082191055	22.77077980665989	80.75827202978212	87.50386097779855	59.44989432093472	70.71909799691602	66.47562547551368	48.98078181680619	30.038290472227555	51.37044801134969	75.03346929211035	98.04025247196842	131.51915586264423	92.3897503284079	76.48796817149876	47.11934571721473	37.67501799684329	32.79523825065695	95.73656188502096	49.91984221981294	99.30839427394527	48.385052204766524	25.698787786843976	41.71136870389606	10.4399058552677	62.91577156056472	63.38332838469881	0.0	0.0	0.0	74.69974691753563	65.30052451300514	0.0	0.0	20.290104802761455	48.50545295077179	66.4091160585882	12.79696186633072	0.0	0.0	0.0	73.24122979412769	60.23860857179934	0.0	42.64552965284674	60.56312555069347	11.412697299956447	0.0	12.281123159891296	61.936086394320384	74.2787968864753	63.98215937076051	60.372332365685644	0.0	0.0	0.0	0.0	19.009319827749245	0.0	0.0	0.0	0.0
100000	-2712.8874637966856	-220.83797905261736	-2230.2582627984484	-261.7912219456198	0.27016975642184565	0.35565014523858196	0.20482043087586266	0.4780854955915278	0.9494854679056937	131.34249741572202	0.0	11.823361757333705	1.7130744936674738	0.05381739868277909	0.5702108190643084	0.05526387875363364	0.08386043506869155	0.03845736305818964	0.03835003947468537	0.009370899348104098	0.14334873670738477	0.047108407203170784	0.10839355322805903	0.06385539073529424	0.08265115571299747	0.021637193210248394	0.023008897938392236	0.050472849470324974	0.00020884605121838405	0.05998442061104665	0.0017241264798902483	0.011703997799838337	0.0006057451110390382	0.014343488795987597	0.0055869079099665235	0.05633193139693142	0.012164665187316336	0.010489925424778333	0.002242923495427978	0.021523434943259215	0.0037658093611025833	0.11517305911590436	0.10324320052380166	0.024975212839171076	0.09036315061893833	0.017873668812810765	0.009607808263121617	0.011450085252262689	0.010593281315973379	0.011961909393625259	0.010322568651688943	0.04823348447050321	0.021334016626004485	0.04130790628466349	0.00034528312847483753	1502.5539542898712	45.82619069188638	48.32173432678619	66.51719791800387	94.36572330587137	67.21318436436856	83.73735833679723	33.21911322824004	96.04217247459654	87.23226045206748	59.82194002634417	67.05805489484351	35.03784615574749	66.38810384683694	86.0911728944671	46.03095308818366	44.10613756252152	45.8761459914722	23.344555354102177	87.47254149296575	82.43187344944742	59.4618688179737	69.60116784500467	66.14117297584745	56.75819872953084	36.299086757516605	49.81124659455386	74.85138000564869	95.29638979605868	131.34249741572202	95.8750919351214	80.03106087581752	55.8110240049611	33.36636967900072	32.56590164574802	96.38816569726922	49.00130198957813	99.65666470451059	46.56429680495272	22.061930839057588	43.49273883419248	10.778092957686315	62.90293985124908	66.04119741635999	0.0	0.0	0.0	75.54542452990007	66.29714193904019	0.0	0.0	17.826269452738153	45.65873354625987	65.3552945765514	17.530692035691793	0.0	0.0	0.0	69.73598265753762	61.07191389037752	0.0	48.91420695521993	65.66934510220797	7.275793164952056	0.0	13.06081737440921	65.37230175642735	67.9481113203335	65.5312264797391	67.14698008739876	0.0	0.0	0.0	0.0	11.309918751279426	0.0	0.0	0.0	0.0
120000	-2722.8302374759332	-220.58459906273794	-2236.725225855205	-265.5204125579903	0.25598077207649195	0.4401334869013501	0.1757948209658416	0.4748362891015515	0.8269092289743749	130.87047259830265	0.0	12.56040871156054	4.064786805206272	0.1040215010816905	0.4602585391081466	0.047770679480900996	0.10954184236533948	0.004429580915250314	0.04025207689705767	0.06591334217169195	0.08044766478586556	0.0512986087632821	0.00318405015352277	0.025668372039473586	0.09948698861410386	0.026472093913661836	0.01217894465172427	0.01657059070640814	0.042642268964492774	0.06370116093850767	0.008885877890736924	0.0060594719845365646	0.009317731975932777	0.0023164863260105436	0.0012117005008911975	0.02118968811851825	0.03745070944038442	0.030093233361191907	0.001782565932769309	0.009088152469531543	0.0435300282960167	0.1321973601082971	0.010429393854382879	0.03249248918017852	0.016406569704974304	0.035335674412481914	0.02634971663376954	0.0005715732237218774	0.020418257677308545	0.011975094566731443	0.019932612133356106	0.0016113716726008252	0.05021653986631559	0.002539311165674285	0.058096646779670004	1527.9740720371317	43.63134736055602	44.57962575886237	69.94839897753776	91.51485955725877	68.80494960741693	88.57804456344302	25.209641260137676	97.66762098869333	87.75953346885265	61.327284899187426	66.90560233450685	30.01203828035006	66.74016704206463	85.61864092068615	45.90952546625791	48.0273871778636	44.44016544853405	22.97382428537112	87.7478043643574	86.42718902977836	60.68486717939023	70.15299780750554	68.33910501779613	53.062578530661725	32.44382189656029	48.25894992403516	74.17393865930086	95.52515830517997	130.87047259830265	95.80230600468897	77.95588191597844	46.60856208007431	41.963331519076235	42.09943858370033	101.5566935614076	46.30252751885844	99.00172161282119	47.54497881865629	24.804381854181774	42.542685276629754	12.6424228393362	60.6425084664824	66.02674349147931	0.0	0.0	0.0	74.98968000575509	65.59008908127825	0.0	0.0	19.155478243466142	46.598728790976686	66.44305706645622	14.380029705575994	0.0	0.0	0.0	68.41353657095546	54.41673944521584	0.0	45.95512098858297	65.68187967365719	1.07519527434903	0.0	12.114517363957596	65.18693566945448	66.83572209857184	67.79703335232789	65.64961023059091	0.0	0.0	0.0	0.0	10.86357850766139	0.0	0.0	0.0	0.0
140000	-2719.983681330125	-221.5242659818945	-2229.7465632279795	-268.7128521202508	0.44524195362425323	0.6391016820529821	0.23763843682690117	0.569624149239841	1.226367984320864	131.51647879133472	0.0	19.719112754681287	12.72785332486309	0.047627160297473374	0.6234318707185587	0.007850042275276274	0.0782142266297609	0.08783147194716681	0.021134211041389163	0.039305148119815315	0.1424426523203108	0.06195029970675133	0.05024085340608132	0.007522914242501138	0.15919315377030052	0.028291943619890562	0.003724323904942367	0.05475616715339628	0.13398487119535443	0.011336919913182196	0.007112375844268452	0.013726654720640072	0.0013228424834817376	0.015387597300774858	0.059790029395612836	0.24257135926148907	0.03789446939815007	0.030177172155430063	0.016608200597319215	0.008415064712282915	0.10506962250288614	0.06293176095046017	0.17694317729650122	0.034778552709685294	0.007959665661867538	0.01665799449091339	0.023998424072440863	0.022578112354807087	0.005785362344697627	0.001984314244638668	0.0016102936128000304	0.03927523264931035	0.0304877626355243	0.00872097666145202	0.028338378519885243	1489.2158052245543	46.313104725454615	47.10848959714916	65.69424210175464	89.83988764552281	67.2600678667848	84.669864928094	25.915529561020033	86.97368261185544	87.50737439040182	60.32181316451237	67.15975012795127	28.10959353971829	68.00781759990322	84.29760927774797	47.145798022895555	44.107825674208144	47.491654592044206	21.153649822685594	84.34955789667967	88.72230434867826	59.32247361341105	68.8802296120076	68.661854930363	49.63045882380464	31.772916305795437	49.25391722921178	74.78291499887165	95.07889678672683	131.51647879133472	95.21284591986316	81.3491215377518	45.1364150639406	35.626161731322746	48.52524980814519	96.55099947349429	45.45182132485526	98.12337036662883	44.764414358887294	33.9376280528187	41.80207960006802	12.89624223729222	61.51922779433765	64.20275910408665	0.0	0.0	0.0	74.16347378876806	66.22616809279782	0.0	0.0	18.200260936745117	42.73667929381258	63.43495592264164	17.813556474450312	0.0	0.0	0.0	72.87611501176904	60.12592336397538	0.0	48.175451233370616	64.66349538963809	6.149281104793349	0.0	12.164142642443407	64.09210929175279	73.13651215789484	67.21696397961092	64.30862101111218	0.0	0.0	0.0	0.0	10.607962568381542	0.0	0.0	0.0	0.0
160000	-2718.383072394934	-220.817560793591	-2230.778894159643	-266.78661744169995	0.30130410699459564	0.38743880993846996	0.15884783669100874	0.467052256714841	0.8028120489889247	130.92659344529966	0.0	3.410104777535506	15.95037639663593	0.04239415734060814	0.5442788781931484	0.2550397572966316	0.08110918591996957	0.006343981016146794	0.0065859145591153434	0.061442579592159985	0.14530855000386675	0.015010291527933026	0.063244702274873	0.020564269680298175	0.0866437795969313	0.0010859620172228867	0.01829347447683031	0.02494681882519053	0.02212672973043807	0.011089774229653394	0.01798899521684127	0.005090686084911226	0.017537634041916533	0.012544852436389033	0.0453949665248852	0.0380077466740966	0.10067795062511027	0.0740672411781236	0.01735954930986947	0.0023281256633160305	0.05016440981170232	0.13325157368328036	0.11568737056230692	0.00021395624246091095	0.011794240971132984	0.013811052991992954	0.030656750558776705	0.005193667570975858	0.02784278838091291	0.012347597767520953	0.0011945574677775124	0.004363634772316754	0.036401385662491376	0.00012335036525123075	0.005634751920620583	1520.6871763455724	55.89283250419391	51.14549456502919	66.5942971711628	89.37911438411474	68.00387838610419	86.1198917801595	30.342954668493903	88.02898749681157	91.65205936794725	59.878162865662375	66.06926736639561	31.33840524262207	66.06174090490099	89.07694359079485	53.38429978784003	47.858226650954926	47.08021358533564	20.549021282778924	85.27856861667506	82.4321500133093	59.511049794161835	69.63482062048053	66.23208790541135	53.637872480948566	24.857918272651826	48.49719477177731	74.38215683735223	95.91088632463168	130.92659344529966	92.37736464857504	79.77551818061576	45.21724017322238	36.18637021947611	34.071346677140454	96.37926036373008	48.39159939610258	98.40394275055662	51.19829418135767	32.623111770898646	30.09556287245436	11.965257774333638	62.204782184276354	65.25744027680163	0.0	0.0	0.0	67.38109506261365	65.97040425156145	0.0	0.0	16.19242145144472	43.332849166481665	66.33257340484401	17.24230049439595	0.0	0.0	0.0	70.67794152258499	60.11755332087251	0.0	46.2439780403812	65.97607155063191	11.23284661484406	0.0	12.410617482134398	65.98344312663195	69.29314900493014	67.31415419501315	65.54873278406141	0.0	0.0	0.0	0.0	12.920788118811586	0.0	0.0	0.0	0.0
180000	-2716.6629263075497	-221.0037279519796	-2236.5258249289877	-259.13337342658224	0.22165564472098467	0.36787189346416127	0.1663976221171304	0.4749365253705745	0.5829503333356517	133.2069661026534	0.0	8.060362232646627	15.372622466331169	0.1278094793376202	0.4937620916624027	0.037690725075256074	0.09135204801718651	0.029671341100163565	0.0031128177347704944	0.10972393345545073	0.021044202194223014	0.00793079339250242	0.052935584468699746	0.08541753077681863	0.10534329395138511	0.005937730219178383	0.07606211861307574	0.010468521625023526	0.0008637970395430097	0.03316686667532049	0.005587117588304085	0.01178237458119705	0.00048106592850488266	0.004718604863849247	0.001179526588046225	0.059105621138309895	0.07047811173946242	0.00902360980309708	0.027039721270571457	0.027675034005147568	0.052415964206539406	0.045672526334552266	0.0014302075946106751	0.06743722499703232	0.016523865826098126	0.00999146898362577	0.006484505279900828	0.0013032680612694448	0.005611044596915505	0.004992858469426293	0.0007714892292389379	0.016990668929625183	0.06235957795705888	0.004924293658372829	0.01801860509496346	1573.0834596636396	52.351757534479255	57.3764473000819	76.39585979729692	89.68250550286112	70.9403019262399	89.99542933876508	35.022078970990606	88.37681598051077	85.18076882584728	59.896796432552755	67.80901691524893	30.923411899057477	70.87105563361314	88.28704571657948	46.62828758929836	46.443292652903345	45.66707236928401	23.121386027188635	87.83707860297312	93.02705271789416	59.09881817520172	70.06057328777099	66.37076450878892	49.5127659088986	21.641259317799847	48.91210027786791	74.35260021041115	97.14719347194702	133.2069661026534	95.43771731402616	86.04788480657888	51.55887747054804	37.799989512714895	38.08843185081447	95.42345861757587	45.91183255098038	98.49321849757648	56.627358576987255	37.60830003287964	30.57021647641224	10.78186760839696	59.554573552861655	66.17902690322731	0.0	0.0	0.0	70.57613770112292	66.46112255798396	0.0	0.0	19.297540161538723	41.18609699723175	65.91302042879171	10.76635878432431	0.0	0.0	0.0	72.62966554669576	58.77079799799734	0.0	48.57494906432463	65.95065704943161	10.000466199039314	0.0	13.084263876683844	65.61003958417808	73.00803143672296	66.45290129932656	67.00676350435853	0.0	0.0	0.0	0.0	13.675615831398165	0.0	0.0	0.0	0.0
