"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-172.380329697483	348.898590429449	221.031607703668	1.00831499094224e-48
"OU1"	3	-84.9618955532558	176.202860873953	48.3358781481726	3.19151890363709e-11
"OUM"	4	-59.6981972452434	127.866982725781	0	0.999999999968085
