"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-74.6631012363944	153.464133507272	28.1696770935137	7.60982385161314e-07
"OU1"	3	-65.0742536016614	136.427576970765	11.1331205570068	0.00380904278835135
"OUM"	4	-58.4119340892319	125.294456413758	0	0.996190196229264
