"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-76.2753695459096	156.688670126302	25.7047952513612	2.57706417999377e-06
"OU1"	3	-66.4510128169064	139.181095401255	8.19722052631383	0.0163247591209324
"OUM"	4	-61.2566433198234	130.983874874941	0	0.983672663814888
