"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-185.025993498786	374.189918032054	240.412462985583	6.23874122516876e-53
"OU1"	3	-84.988433558736	176.255936884914	42.4784818384427	5.96918265977967e-10
"OUM"	4	-62.6534334055885	133.777455046471	0	0.999999999403082
