"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-67.7086366348886	139.55520430426	23.4607103334865	7.9525413244376e-06
"OU1"	3	-59.3538214863066	124.986712740055	8.89221876928168	0.0115881386425494
"OUM"	4	-53.8119528677397	116.094493970773	0	0.988403908816126
