"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-142.138479838202	288.414890710887	165.074846063377	1.42709415313358e-36
"OU1"	3	-84.1190107232986	174.517091214039	51.1770465665288	7.70984306517336e-12
"OUM"	4	-57.434728206108	123.34004464751	0	0.99999999999229
