"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-139.978050661978	284.094032358439	160.819198202817	1.19827036360689e-35
"OU1"	3	-83.5065689183174	173.292207604077	50.0173734484554	1.37678255987901e-11
"OUM"	4	-57.4021229601636	123.274834155621	0	0.999999999986232
