"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-89.1961475157506	182.530226065984	32.7921911427539	7.33145817960044e-08
"OU1"	3	-75.1425010623096	156.564071892061	6.82603696883103	0.0318910705710155
"OUM"	4	-70.6337233439679	149.73803492323	0	0.968108856114403
