"np"	"lnLik"	"AICc"	"dAICc"	"AICcwt"
"BM1"	2	-69.3058441909315	142.749619416346	21.187465260397	2.46532651200491e-05
"OU1"	3	-61.7168737363678	129.712817240177	8.1506630842287	0.0167024457375489
"OUM"	4	-56.5457829603273	121.562154155949	0	0.983272900997331
